UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,170562105,02/25/2017,48 GEORGIA AVE SE ,304,Summerhill,V,33.73692,-84.38621,
LARCENY-NON VEHICLE,170562116,02/25/2017,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-FROM VEHICLE,170562127,02/25/2017,1119 MANSFIELD AVE NE,602,Inman Park,N,33.76777,-84.35023,
LARCENY-NON VEHICLE,170562139,02/25/2017,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,170562170,02/25/2017,721 AMI ST SE @CHANEY STADIUM,304,Summerhill,V,33.73602,-84.38251,
LARCENY-NON VEHICLE,170562218,02/25/2017,265 PEACHTREE CENTER AVE NE ,509,Downtown,M,33.76158,-84.38496,
LARCENY-NON VEHICLE,170562360,02/25/2017,119 PHARR RD NW,206,Peachtree Heights West,B,33.8368,-84.38533,
AUTO THEFT,170562498,02/25/2017,2135 LIDDELL DR NE,212,Morningside/Lenox Park,F,33.81194,-84.36298,
LARCENY-FROM VEHICLE,170562574,02/25/2017,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
AUTO THEFT,170562640,02/25/2017,2920 BROWNS MILL RD SE,312,Orchard Knob,Z,33.67486,-84.38362,
AUTO THEFT,170562688,02/25/2017,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
BURGLARY-RESIDENCE,170562777,02/25/2017,3440 BOULDER PARK DR SW,407,Mays,H,33.75004,-84.50063,
LARCENY-FROM VEHICLE,170562861,02/25/2017,432 BECKWITH CT SW,101,Atlanta University Center,T,33.75323,-84.40436,
AUTO THEFT,170562874,02/25/2017,755 HANK AARON DR SW @TURNER FIELD,304,Summerhill,V,33.73624,-84.389,
AUTO THEFT,170562887,02/25/2017,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
ROBBERY-PEDESTRIAN,170562920,02/25/2017,98 WILLIAM H. BORDERS SR. DR. SE,604,Sweet Auburn,M,33.75118,-84.37486,
BURGLARY-RESIDENCE,170563004,02/25/2017,3234 ANDREWS CT NW,206,Peachtree Heights West,B,33.84364,-84.38918,
BURGLARY-RESIDENCE,170563031,02/25/2017,3909 CAMPBELLTON RD SW,412,Kings Forest,P,33.6924,-84.51637,
LARCENY-FROM VEHICLE,170568002,02/25/2017,GATE D10 @11700 SPINE RD,703,,,33.63913,-84.4299,
ROBBERY-RESIDENCE,162680163,02/25/2017,1000 COLLIER RD NW,204,Underwood Hills,D,33.8095,-84.42029,
LARCENY-FROM VEHICLE,170550042,02/24/2017,1170 VIRGINIA AVE NE,601,Virginia Highland,F,33.78076,-84.34902,
LARCENY-FROM VEHICLE,170550116,02/24/2017,690 11TH ST NW,501,Home Park,E,33.78283,-84.4106,
RAPE,170550132,02/24/2017,31 MORELAND AVE NE,609,Edgewood,O,33.75433,-84.34896,
LARCENY-FROM VEHICLE,170550140,02/24/2017,2043 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81123,-84.35601,
LARCENY-FROM VEHICLE,170550223,02/24/2017,600 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74662,-84.40755,
BURGLARY-NONRES,170550367,02/24/2017,2975 HEADLAND DR SW,411,Greenbriar,R,33.68965,-84.48681,
AUTO THEFT,170550859,02/24/2017,58 SHERIDAN DR NE,206,Garden Hills,B,33.83244,-84.38241,
BURGLARY-RESIDENCE,170550924,02/24/2017,1064 ORLANDO PL SW,403,Cascade Avenue/Road,S,33.72617,-84.43962,
LARCENY-NON VEHICLE,170551218,02/24/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AGG ASSAULT,170551230,02/24/2017,69 MAYSON AVE NE,609,Edgewood,O,33.75546,-84.33644,
LARCENY-NON VEHICLE,170551354,02/24/2017,1241 MORELAND AVE SE @SUNSHINE PLAZA SC,607,Woodland Hills,W,33.72055,-84.35045,
LARCENY-NON VEHICLE,170551382,02/24/2017,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875,
BURGLARY-RESIDENCE,170551396,02/24/2017,1047 HILBURN DR SE,612,East Atlanta,W,33.72633,-84.32614,
LARCENY-FROM VEHICLE,170551498,02/24/2017,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.6887,-84.36924,
LARCENY-NON VEHICLE,170551517,02/24/2017,3391 PEACHTREE RD NE,210,Lenox,B,33.84886,-84.36517,
LARCENY-NON VEHICLE,170551544,02/24/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,170551682,02/24/2017,100 CENTENNIAL OLYMPIC P DR NW @PHILLIPS ARENA,507,Downtown,M,33.75733,-84.39635,
LARCENY-FROM VEHICLE,170551683,02/24/2017,165 COURTLAND ST NE @SHERATON ATLANTA,510,Downtown,M,33.75895,-84.3834,
LARCENY-FROM VEHICLE,170551737,02/24/2017,404 FORREST RIDGE DR NW,112,Collier Heights,I,33.76632,-84.47881,
BURGLARY-RESIDENCE,170551773,02/24/2017,184 LAUREL AVE SW,104,Mozley Park,K,33.75026,-84.43998,
AGG ASSAULT,170551850,02/24/2017,2140 PEACHTREE RD NW ,207,,C,33.81301,-84.3938,
LARCENY-FROM VEHICLE,170551873,02/24/2017,1998 LENOX RD NE,213,Morningside/Lenox Park,F,33.80898,-84.35138,
LARCENY-FROM VEHICLE,170551892,02/24/2017,2626 OAKLAND DR,605,Grant Park,W,33.74745,-84.37516,
LARCENY-FROM VEHICLE,170551897,02/24/2017,1012 PIEDMONT AVE NE,503,Midtown,E,33.78227,-84.38058,
LARCENY-NON VEHICLE,170551917,02/24/2017,835 MARTINLUTHER KING JR DR,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,170552023,02/24/2017,1700 ALVARADO TERRACE SW,404,Westview,T,33.73475,-84.44347,
LARCENY-NON VEHICLE,170552084,02/24/2017,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,170552275,02/24/2017,2089 MONROE DR NE,212,Piedmont Heights,F,33.80978,-84.37317,
LARCENY-NON VEHICLE,170552328,02/24/2017,561 PARK DR NE,601,Virginia Highland,F,33.78567,-84.36878,
LARCENY-NON VEHICLE,170552379,02/24/2017,1975 CAMPBELLTON RD SW,408,Venetian Hills,S,33.70827,-84.45385,
LARCENY-NON VEHICLE,170552385,02/24/2017,2890 N FULTON DR NW,206,Garden Hills,B,33.8319,-84.37603,
LARCENY-NON VEHICLE,170552484,02/24/2017,875 BERNE ST SE  ,607,Ormewood Park,W,33.7364,-84.35892,
AUTO THEFT,170552622,02/24/2017,100 6TH ST NE,505,Midtown,E,33.77756,-84.38417,
LARCENY-NON VEHICLE,170552714,02/24/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170552858,02/24/2017,3460 MEADOWLANE PL SW,412,Meadowbrook Forest,P,33.69266,-84.50096,
BURGLARY-RESIDENCE,170552914,02/24/2017,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335,
AUTO THEFT,170552994,02/24/2017,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
LARCENY-NON VEHICLE,170553106,02/24/2017,556 LINWOOD AVE NE,602,Poncey-Highland,N,33.76931,-84.35646,
LARCENY-FROM VEHICLE,170553163,02/24/2017,1144 CRESCENT AVE NE,503,Midtown,E,33.78601,-84.38445,
LARCENY-FROM VEHICLE,170553298,02/24/2017,314 LUCKIE ST NW,508,Downtown,M,33.76296,-84.39669,
LARCENY-FROM VEHICLE,170553315,02/24/2017,320 FERGUSON ST NE,608,Candler Park,N,33.76301,-84.34352,
AGG ASSAULT,170553357,02/24/2017,1099 EUCLID AVE NE,602,Inman Park,N,33.76376,-84.35075,
AGG ASSAULT,170553365,02/24/2017,988 CONFEDERATE AVE SE,607,Ormewood Park,W,33.72781,-84.36339,
AGG ASSAULT,170553441,02/24/2017,116 HOWARD ST SE ,610,Kirkwood,O,33.74938,-84.32326,
AUTO THEFT,170553475,02/24/2017,1176 CHATTAHOOCHEE AVE NW,203,Blandtown,D,33.80058,-84.42561,
ROBBERY-PEDESTRIAN,170540069,02/23/2017,2553 SPRINGDALE RD SW,309,Perkerson,X,33.68497,-84.41563,
BURGLARY-RESIDENCE,170540263,02/23/2017,1051 VILLA CT SE,607,Boulevard Heights,W,33.72542,-84.3591,
ROBBERY-PEDESTRIAN,170540427,02/23/2017,500 NORTHSIDE DR SW,303,Pittsburgh,V,33.74165,-84.40776,
LARCENY-FROM VEHICLE,170540456,02/23/2017,1058 HOWELL MILL RD NW,501,Home Park,E,33.78345,-84.4119,
ROBBERY-PEDESTRIAN,170540486,02/23/2017,3177 PEACHTREE RD,206,Midtown,E,33.79158,-84.3916,
AGG ASSAULT,170540593,02/23/2017,2245 CAREY DR SE,310,Lakewood,Z,33.69283,-84.37021,
LARCENY-FROM VEHICLE,170540597,02/23/2017,49 BOULEVARD SE,604,Sweet Auburn,M,33.75253,-84.3721,
LARCENY-FROM VEHICLE,170540730,02/23/2017,890 MEMORIAL DR SE ,606,Reynoldstown,N,33.74702,-84.3584,
AGG ASSAULT,170540736,02/23/2017,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782,
LARCENY-FROM VEHICLE,170540760,02/23/2017,373 LEGACY DR SW,104,Harris Chiles,T,33.74382,-84.41944,
LARCENY-FROM VEHICLE,170540789,02/23/2017,2301 DEFOOR HILLS RD NW,204,Underwood Hills,D,33.81784,-84.43442,
LARCENY-FROM VEHICLE,170540866,02/23/2017,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-FROM VEHICLE,170540939,02/23/2017,753 EDGEWOOD AVE NE,602,Inman Park,N,33.75443,-84.36262,
AGG ASSAULT,170541017,02/23/2017,1683 LAKEWOOD AVE. SE,307,Lakewood Heights,Y,33.7083,-84.38035,
LARCENY-FROM VEHICLE,170541020,02/23/2017,300 W PEACHTREE ST NW @PEACHTREE TOWERS,508,Downtown,M,33.76254,-84.38789,
LARCENY-FROM VEHICLE,170541102,02/23/2017,3203 ARGONNE DR NW,205,Argonne Forest,C,33.84248,-84.40595,
BURGLARY-NONRES,170541105,02/23/2017,633 HANDLEY AVE SW,404,Westwood Terrace,I,33.73794,-84.45645,
LARCENY-NON VEHICLE,170541145,02/23/2017,3843 JONESBORO RD SE,313,South River Gardens,Z,33.64933,-84.36635,
AGG ASSAULT,170541233,02/23/2017,179 RUZELLE DR SE,312,Glenrose Heights,Z,33.66737,-84.38837,
LARCENY-NON VEHICLE,170541344,02/23/2017,2060 PEACHTREE RD NW,207,,E,33.81115,-84.39289,
BURGLARY-RESIDENCE,170541449,02/23/2017,1350 WESTMONT RD SW,403,Venetian Hills,S,33.71843,-84.4374,
LARCENY-NON VEHICLE,170541555,02/23/2017,3120 CAMPBELLTON RD SW,409,Southwest,R,33.69204,-84.49085,
LARCENY-NON VEHICLE,170541569,02/23/2017,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-NON VEHICLE,170541584,02/23/2017,1500 PERRY BLVD NW,110,Rockdale,G,33.78867,-84.43735,
LARCENY-NON VEHICLE,170541601,02/23/2017,1651 AIKEN ST SW,307,Joyland,Y,33.71008,-84.39648,
LARCENY-NON VEHICLE,170541695,02/23/2017,224 MILLS ST NW,504,Downtown,M,33.76524,-84.39469,
AGG ASSAULT,170541712,02/23/2017,646 ELBERT ST SW,301,Adair Park,V,33.72813,-84.40882,
LARCENY-NON VEHICLE,170541730,02/23/2017,529 PEACHTREE ST NE,509,Downtown,M,33.76896,-84.38487,
LARCENY-NON VEHICLE,170541750,02/23/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AUTO THEFT,170541754,02/23/2017,542 SAINT JOHNS AVE SW,306,Sylvan Hills,X,33.69899,-84.4064,
AUTO THEFT,170541755,02/23/2017,1717 CENTRA VILLA DR SW @CENTRA VILLA APTS,409,Adams Park,R,33.70926,-84.45652,
LARCENY-NON VEHICLE,170541795,02/23/2017,380 MARTIN ST SE @ML KING CHILD DEV C,605,Capitol Gateway,V,33.744,-84.3834,
LARCENY-NON VEHICLE,170541870,02/23/2017,3393 PEACHTREE RD NE @LENOX SQUARE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,170541934,02/23/2017,400 MERRITTS AVE NE @BEDFORD PINE PARK,603,Old Fourth Ward,M,33.76901,-84.37444,
LARCENY-FROM VEHICLE,170542085,02/23/2017,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
LARCENY-FROM VEHICLE,170542177,02/23/2017,3340 PEACHTREE RD NE ,208,North Buckhead,B,33.84743,-84.37089,
BURGLARY-RESIDENCE,170542186,02/23/2017,765 VEDADO WAY NE,506,Midtown,E,33.7753,-84.37219,
LARCENY-NON VEHICLE,170542357,02/23/2017,74 PEACHTREE ST SW,511,Downtown,M,33.75243,-84.39137,
LARCENY-FROM VEHICLE,170542518,02/23/2017,573 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82226,-84.36831,
LARCENY-FROM VEHICLE,170542610,02/23/2017,415 ARMOUR DR,212,,F,33.81267,-84.37412,
BURGLARY-RESIDENCE,170542630,02/23/2017,979 HOWELL PL SW,401,West End,T,33.73917,-84.41978,
ROBBERY-PEDESTRIAN,170542651,02/23/2017,MARTIN L KING JR DR NW / FAIRBURN RD SW,111,Adamsville,H,33.75961,-84.50546,
ROBBERY-PEDESTRIAN,170542667,02/23/2017,45 WHITEHOUSE DR NW,106,Ashview Heights,T,33.75382,-84.42109,
LARCENY-NON VEHICLE,170542697,02/23/2017,3393 PEACHTREE RD NE @LENOX SQUARE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,170542718,02/23/2017,1759 DELAWARE AVE NE,608,Lake Claire,N,33.76376,-84.32994,
AGG ASSAULT,170542730,02/23/2017,1141 MOBILE ST NW,105,Hunter Hills,K,33.76294,-84.42478,
LARCENY-FROM VEHICLE,170542741,02/23/2017,465 BOULEVARD SE,605,Grant Park,W,33.74183,-84.3685,
AGG ASSAULT,170542852,02/23/2017,1689 W LAKE CT NW,105,West Lake,J,33.75936,-84.44317,
LARCENY-FROM VEHICLE,170542890,02/23/2017,2143 PEACHTREE RD NE,207,,E,33.81262,-84.39195,
LARCENY-NON VEHICLE,170542925,02/23/2017,1975 CAMPBELLTON ROAD SW,408,Venetian Hills,R,33.70803,-84.45339,
RAPE,170542984,02/23/2017,1050 REGENT ST SW,306,Sylvan Hills,X,33.70047,-84.423,
LARCENY-FROM VEHICLE,170543034,02/23/2017,304 OAKLAND AVE SE,605,Grant Park,W,33.74638,-84.37466,
AUTO THEFT,170543038,02/23/2017,2929 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48388,
LARCENY-FROM VEHICLE,170543169,02/23/2017,1111 EUCLID AVE NE,602,Marietta Street Artery,E,33.77795,-84.40849,
LARCENY-FROM VEHICLE,170543237,02/23/2017,285 MARIETTA ST NW ,508,Downtown,M,33.76134,-84.39603,
LARCENY-FROM VEHICLE,170543241,02/23/2017,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,170543315,02/23/2017,135 ANDREW YOUNG INTERNA BLVD NW,508,Downtown,M,33.76002,-84.39178,
LARCENY-NON VEHICLE,170548033,02/23/2017,10700 SPINE RD,703,,,33.64063,-84.43256,
AUTO THEFT,170532345,02/22/2017,1131 LEE ST SW,402,Oakland City,S,33.72408,-84.42153,
AUTO THEFT,170532377,02/22/2017,2033 PINE CONE DR SW,412,Heritage Valley,P,33.7003,-84.50043,
LARCENY-NON VEHICLE,170532388,02/22/2017,2905 CAMPBELLTON RD SW,409,Southwest,R,33.69827,-84.48395,
ROBBERY-PEDESTRIAN,170532488,02/22/2017,95 MARTIN L KING JR DR SW,511,Downtown,M,33.75161,-84.39112,
AUTO THEFT,170532498,02/22/2017,3280 PEACHTREE RD NE,208,North Buckhead,B,33.84443,-84.3711,
LARCENY-FROM VEHICLE,170532534,02/22/2017,530 PIEDMONT AVE NE,509,Downtown,M,33.76909,-84.38208,
ROBBERY-COMMERCIAL,170532569,02/22/2017,969 MARIETTA ST NW,504,Marietta Street Artery,E,33.77828,-84.4091,
LARCENY-FROM VEHICLE,170532603,02/22/2017,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779,
AUTO THEFT,170532618,02/22/2017,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
LARCENY-NON VEHICLE,170532636,02/22/2017,314 MILLEDGE AVE SE,605,Grant Park,W,33.73917,-84.37737,
ROBBERY-PEDESTRIAN,170532773,02/22/2017,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,170532867,02/22/2017,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AUTO THEFT,170532892,02/22/2017,66 HOWARD ST NE,610,Kirkwood,O,33.75349,-84.32353,
LARCENY-FROM VEHICLE,170532936,02/22/2017,676 VIRGINIA AVE NE,601,Virginia Highland,F,33.78187,-84.36529,
ROBBERY-PEDESTRIAN,170532948,02/22/2017,2560 BROWNS MILL RD SE,312,Rosedale Heights,Z,33.68386,-84.38106,
LARCENY-FROM VEHICLE,170532964,02/22/2017,3630 PEACHTREE RD NE,209,North Buckhead,B,33.85471,-84.3586,
ROBBERY-RESIDENCE,170532968,02/22/2017,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805,
LARCENY-FROM VEHICLE,170533006,02/22/2017,112 KROG ST,602,Inman Park,N,33.75644,-84.36472,
AGG ASSAULT,170533118,02/22/2017,1012 ASHBY TER NW,105,Vine City,L,33.75955,-84.41686,
AGG ASSAULT,170530072,02/22/2017,3210 ROSWELL RD NW,206,South Tuxedo Park,B,33.84267,-84.3795,
AGG ASSAULT,170530165,02/22/2017,1865 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80864,-84.36137,
BURGLARY-NONRES,170530214,02/22/2017,230 CLEVELAND AVE SW ,311,Glenrose Heights,Z,33.68012,-84.39573,
AUTO THEFT,170530374,02/22/2017,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79784,-84.40682,
LARCENY-NON VEHICLE,170530514,02/22/2017,595 PIEDMONT AVE NE  ,603,Old Fourth Ward,M,33.77067,-84.38023,
AUTO THEFT,170530728,02/22/2017,2301 SANDCOVE CT SW,412,,P,33.6999,-84.54322,
LARCENY-FROM VEHICLE,170530738,02/22/2017,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
AUTO THEFT,170530839,02/22/2017,1396 GAULT ST SE,305,Chosewood Park,Y,33.71618,-84.37203,
LARCENY-FROM VEHICLE,170530874,02/22/2017,1845 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80622,-84.36626,
LARCENY-FROM VEHICLE,170530915,02/22/2017,226 PEACHTREE ST NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
RAPE,170530930,02/22/2017,990 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70825,-84.35915,
BURGLARY-RESIDENCE,170530935,02/22/2017,2255 RIDGEDALE RD NE,610,Kirkwood,O,33.75298,-84.31374,
LARCENY-FROM VEHICLE,170531014,02/22/2017,215 NORTH AVE NE,603,Old Fourth Ward,M,33.77117,-84.38025,
LARCENY-NON VEHICLE,170531164,02/22/2017,1616 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79848,-84.36825,
LARCENY-NON VEHICLE,170531231,02/22/2017,1031 MAYSON TURNER RD NW,105,Washington Park,K,33.76171,-84.42014,
LARCENY-NON VEHICLE,170531249,02/22/2017,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-FROM VEHICLE,170531278,02/22/2017,1000 PEACHTREE PARK DR NE,207,,E,33.81353,-84.38943,
BURGLARY-RESIDENCE,170531376,02/22/2017,2216 BEECHER RD SW,406,Beecher Hills,I,33.72943,-84.4606,
LARCENY-NON VEHICLE,170531402,02/22/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
BURGLARY-NONRES,170531513,02/22/2017,2519 CHANTILLY DR NE,212,Lindridge/Martin Manor,F,33.82369,-84.35056,
LARCENY-NON VEHICLE,170531575,02/22/2017,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,170531581,02/22/2017,3475 BENJAMIN E MAYS DR SW,407,Mays,H,33.73919,-84.50286,
ROBBERY-PEDESTRIAN,170531599,02/22/2017,852 DILL AVE SW,301,Capitol View,X,33.7181,-84.41595,
AUTO THEFT,170531628,02/22/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,170531697,02/22/2017,945 PROCTOR ST NW,106,North Buckhead,B,33.84514,-84.37031,
LARCENY-NON VEHICLE,170531698,02/22/2017,1830 FLAT SHOALS RD SE,612,East Atlanta,W,33.72923,-84.32775,
LARCENY-NON VEHICLE,170531703,02/22/2017,2900 PEACHTREE RD NW @CALL BOX 1,206,Peachtree Heights West,B,33.83399,-84.3841,
LARCENY-FROM VEHICLE,170531788,02/22/2017,121 LINDEN AVE NE,509,Downtown,M,33.76952,-84.38322,
LARCENY-FROM VEHICLE,170531818,02/22/2017,2637 MARTIN L KING JR DR NW,111,Harland Terrace,I,33.75417,-84.47432,
LARCENY-NON VEHICLE,170531873,02/22/2017,1461 CENTRA VILLA DR SW,409,Adams Park,R,33.71548,-84.45366,
LARCENY-FROM VEHICLE,170531878,02/22/2017,202 ELM ST SW,101,Atlanta University Center,T,33.74942,-84.40924,
LARCENY-FROM VEHICLE,170531903,02/22/2017,46 WALL ST SE,511,Downtown,M,33.75312,-84.38876,
AUTO THEFT,170532000,02/22/2017,811 SPRINGDALE PL SW,309,Perkerson,X,33.69291,-84.41524,
LARCENY-FROM VEHICLE,170532056,02/22/2017,180 JACKSON ST NE @ATLANTA OVERLOOK AP,604,Sweet Auburn,M,33.75929,-84.37628,
LARCENY-FROM VEHICLE,170532060,02/22/2017,290 MARGARET ST,305,Lakewood Heights,Y,33.71257,-84.37897,
LARCENY-FROM VEHICLE,170532221,02/22/2017,2555 BOLTON RD NW,201,,C,33.82028,-84.45188,
LARCENY-NON VEHICLE,170532265,02/22/2017,633 SANDYS LN SE,313,South River Gardens,Z,33.67067,-84.3684,
LARCENY-NON VEHICLE,170532293,02/22/2017,2166 PEACHTREE RD NW @HOUSTONS,207,,C,33.81349,-84.39275,
LARCENY-NON VEHICLE,170532319,02/22/2017,1940 PIEDMONT RD NE,212,Piedmont Heights,F,33.81043,-84.36685,
BURGLARY-NONRES,170522436,02/21/2017,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
LARCENY-FROM VEHICLE,170522527,02/21/2017,128 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84251,-84.38311,
ROBBERY-PEDESTRIAN,170522589,02/21/2017,2500 PINE TREE RD NE,210,Pine Hills,B,33.82522,-84.35849,
LARCENY-FROM VEHICLE,170522610,02/21/2017,341 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77222,-84.37559,
LARCENY-FROM VEHICLE,170522612,02/21/2017,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-NON VEHICLE,170522685,02/21/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,170522750,02/21/2017,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,170522780,02/21/2017,526 LAKESHORE DR NE,608,Lake Claire,N,33.7686,-84.32496,
BURGLARY-RESIDENCE,170522831,02/21/2017,1592 EZRA CHURCH DR NW,105,West Lake,J,33.75777,-84.43999,
LARCENY-FROM VEHICLE,170522857,02/21/2017,318 E PACES FERRY RD NE,206,Buckhead Village,B,33.83958,-84.37738,
LARCENY-FROM VEHICLE,170522882,02/21/2017,339 14TH ST NW,501,Home Park,E,33.78627,-84.39817,
BURGLARY-RESIDENCE,170522929,02/21/2017,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76918,-84.51471,
LARCENY-FROM VEHICLE,170522932,02/21/2017,3450 FORREST PARK RD SE,313,South River Gardens,Z,33.66061,-84.35549,
LARCENY-FROM VEHICLE,170522991,02/21/2017,500 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68149,-84.36933,
LARCENY-NON VEHICLE,170522997,02/21/2017,1341 METROPOLITAN PKWY SW,301,Capitol View,X,33.71805,-84.40809,
LARCENY-NON VEHICLE,170528045,02/21/2017,6000 S TERMINAL PKWY,704,,,33.63751,-84.44824,
LARCENY-FROM VEHICLE,170528047,02/21/2017,6023 SOUTH TERMINAL BYWAY,704,,,33.6397,-84.44398,
BURGLARY-RESIDENCE,170520167,02/21/2017,661 NORFLEET RD NW,205,Springlake,C,33.8126,-84.40998,
LARCENY-FROM VEHICLE,170520189,02/21/2017,1058 HOWELL MILL RD NW,501,Home Park,E,33.78345,-84.4119,
LARCENY-FROM VEHICLE,170520242,02/21/2017,3208 MARTIN L KING JR DR SW,406,,I,33.75188,-84.49244,
LARCENY-FROM VEHICLE,170520245,02/21/2017,3050 LYNHURST CIR SW,406,Ivan Hill,I,33.7466,-84.48734,
LARCENY-FROM VEHICLE,170520313,02/21/2017,1590 HUBER ST NW,203,Blandtown,D,33.79837,-84.42382,
BURGLARY-NONRES,170520368,02/21/2017,41 IRBY AVE NW,206,South Tuxedo Park,B,33.84152,-84.38026,
LARCENY-FROM VEHICLE,170520384,02/21/2017,2789 DEARWOOD DR SW,311,Hammond Park,X,33.67853,-84.40471,
AUTO THEFT,170520644,02/21/2017,2812 DEARWOOD DR SW,311,Hammond Park,X,33.67809,-84.40418,
ROBBERY-RESIDENCE,170520656,02/21/2017,859 MERCURY DR NW,114,Carroll Heights,H,33.77758,-84.50873,
AUTO THEFT,170520687,02/21/2017,3004 PIEDMONT RD NE,206,Garden Hills,B,33.83665,-84.36838,
LARCENY-FROM VEHICLE,170520793,02/21/2017,560 MARIETTA ST NW,507,Downtown,M,33.76841,-84.39842,
LARCENY-FROM VEHICLE,170520814,02/21/2017,2115 PIEDMONT RD NE @SQUIRE INN MOTEL NE,212,Cascade Avenue/Road,S,33.72274,-84.46264,
LARCENY-FROM VEHICLE,170520930,02/21/2017,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81743,-84.351,
LARCENY-FROM VEHICLE,170520943,02/21/2017,250 AMAL DRIVE SW,307,Betmar LaVilla,Y,33.70588,-84.39604,
LARCENY-FROM VEHICLE,170520951,02/21/2017,930 HOWELL MILL RD NW,501,Home Park,E,33.78008,-84.41055,
LARCENY-FROM VEHICLE,170520978,02/21/2017,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,170521085,02/21/2017,45 OLD IVY RD NE,209,North Buckhead,B,33.85414,-84.38126,
AUTO THEFT,170521091,02/21/2017,1386 DESOTO AVE SW,301,Capitol View,X,33.71702,-84.41163,
LARCENY-NON VEHICLE,170521115,02/21/2017,2796 WATERS RD SW,312,Glenrose Heights,Z,33.67863,-84.39061,
LARCENY-FROM VEHICLE,170521206,02/21/2017,401 FULTON ST SW,303,Mechanicsville,V,33.74234,-84.40076,
