UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,163630654,12/28/2016,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.8201,-84.36481,
BURGLARY-NONRES,163630697,12/28/2016,787 CASCADE AVE SW,404,Westview,T,33.73384,-84.43758,
LARCENY-FROM VEHICLE,163630715,12/28/2016,106 BAKER ST NE,509,Downtown,M,33.76246,-84.38386,
BURGLARY-RESIDENCE,163630718,12/28/2016,460 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.69801,-84.35779,
AUTO THEFT,163631011,12/28/2016,929 OAK ST SW,401,West End,T,33.73951,-84.41866,
BURGLARY-RESIDENCE,163631025,12/28/2016,3910 WILDWOOD LAKE DR SW,407,Wildwood (NPU-H),H,33.74506,-84.51572,
LARCENY-NON VEHICLE,163631141,12/28/2016,2537 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
AUTO THEFT,163631148,12/28/2016,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,163631166,12/28/2016,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
LARCENY-FROM VEHICLE,163631204,12/28/2016,1200 GLENWOOD AVE SE,612,East Atlanta,W,33.74052,-84.34797,
LARCENY-NON VEHICLE,163631219,12/28/2016,985 MONROE DR NE @Multiple,506,Midtown,E,33.78135,-84.36828,
AUTO THEFT,163631255,12/28/2016,934 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.72956,-84.40774,
AUTO THEFT,163631293,12/28/2016,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206,
LARCENY-NON VEHICLE,163631310,12/28/2016,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-FROM VEHICLE,163631395,12/28/2016,358 KING RD NW,202,Chastain Park,A,33.86177,-84.3992,
LARCENY-FROM VEHICLE,163631398,12/28/2016,341 NELSON ST SW,507,Castleberry Hill,M,33.75146,-84.39919,
LARCENY-NON VEHICLE,163631417,12/28/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,163631433,12/28/2016,2800 VELTRE TER SW,406,Audobon Forest West,I,33.72309,-84.48025,
LARCENY-FROM VEHICLE,163631448,12/28/2016,81 PEACHTREE PL NW,503,Midtown,E,33.78067,-84.38992,
BURGLARY-RESIDENCE,163631474,12/28/2016,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,163631483,12/28/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
AUTO THEFT,163631576,12/28/2016,565 MCDANIEL ST SW,303,Mechanicsville,V,33.73977,-84.40237,
LARCENY-FROM VEHICLE,163631589,12/28/2016,581 HOLLY ST NW,107,Grove Park,J,33.77076,-84.4374,
BURGLARY-RESIDENCE,163631599,12/28/2016,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793,
AUTO THEFT,163631614,12/28/2016,670 STEVE DR SW,311,Hammond Park,X,33.676,-84.41103,
LARCENY-FROM VEHICLE,163631632,12/28/2016,1959 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.7008,-84.41018,
LARCENY-NON VEHICLE,163631653,12/28/2016,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-NON VEHICLE,163631666,12/28/2016,219 TYE ST SE,606,Cabbagetown,N,33.74861,-84.36484,
LARCENY-FROM VEHICLE,163631674,12/28/2016,501 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75394,-84.371,
LARCENY-FROM VEHICLE,163631687,12/28/2016,855 W PEACHTREE ST NE,505,Midtown,E,33.77773,-84.38718,
AUTO THEFT,163631730,12/28/2016,3745 ZIP INDUSTRIAL BLVD SW,313,Blair Villa/Poole Creek,Z,33.65506,-84.38995,
LARCENY-FROM VEHICLE,163631775,12/28/2016,15 PEACHTREE ST,511,Downtown,M,33.75286,-84.3912,
LARCENY-NON VEHICLE,163631814,12/28/2016,2240 CASCADE RD SW,409,Adams Park,R,33.72226,-84.46181,
ROBBERY-PEDESTRIAN,163631820,12/28/2016,1729 STOKES AVE SW,404,Westview,T,33.74126,-84.44444,
LARCENY-NON VEHICLE,163631828,12/28/2016,2344 MARIETTA BLVD NW,203,Bolton,D,33.82052,-84.45422,
AUTO THEFT,163631873,12/28/2016,781 HARWELL RD NW,112,Collier Heights,I,33.77657,-84.49488,
LARCENY-FROM VEHICLE,163631934,12/28/2016,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521,
AUTO THEFT,163631947,12/28/2016,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74116,-84.39741,
LARCENY-NON VEHICLE,163631954,12/28/2016,537 PARK AVE SE @CYCLORAMA,605,Grant Park,W,33.74029,-84.3699,
LARCENY-FROM VEHICLE,163632013,12/28/2016,3645 HABERSHAM RD NE,208,Buckhead Forest,B,33.85286,-84.38254,
LARCENY-FROM VEHICLE,163632024,12/28/2016,2515 FAIRBURN RD SW,413,,P,33.68603,-84.51258,
RAPE,163632071,12/28/2016,1433 CARROLL DR NW,203,Hills Park,D,33.80279,-84.43454,
LARCENY-FROM VEHICLE,163632096,12/28/2016,3656 BARROW PL SW,413,Ben Hill Pines,P,33.68342,-84.50801,
LARCENY-FROM VEHICLE,163632101,12/28/2016,1175 PEACHTREE ST NE,502,Midtown,E,33.78751,-84.38263,
LARCENY-FROM VEHICLE,163632121,12/28/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204,
LARCENY-FROM VEHICLE,163632133,12/28/2016,3755 CARMIA DRIVE SW. #700,414,Princeton Lakes,P,33.65571,-84.50908,
BURGLARY-RESIDENCE,163632174,12/28/2016,5 CHAPPELL RD NW,105,Hunter Hills,K,33.75471,-84.43346,
LARCENY-FROM VEHICLE,163632185,12/28/2016,1768 STOKES AVE SW,404,Westview,T,33.74081,-84.44583,
ROBBERY-RESIDENCE,163632245,12/28/2016,2482 LAUREL CIR NW,111,Westhaven,I,33.75775,-84.47321,
AGG ASSAULT,163632283,12/28/2016,1350 MAYSON TURNER RD NW,106,Bankhead,K,33.76555,-84.43204,
BURGLARY-RESIDENCE,163632351,12/28/2016,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
AUTO THEFT,163632358,12/28/2016,1092 HARWELL RD NW,112,Collier Heights,I,33.78533,-84.4917,
LARCENY-NON VEHICLE,163632437,12/28/2016,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863,
LARCENY-NON VEHICLE,163632443,12/28/2016,3500 PEACHTREE RD NE @Multiple,208,North Buckhead,B,33.85302,-84.36278,
BURGLARY-RESIDENCE,163632477,12/28/2016,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668,
LARCENY-FROM VEHICLE,163632480,12/28/2016,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78223,-84.36922,
ROBBERY-COMMERCIAL,163632514,12/28/2016,309 PETERS ST SW,507,Castleberry Hill,M,33.74648,-84.4029,
ROBBERY-PEDESTRIAN,163632555,12/28/2016,1690  WADE AVE NE,609,Kirkwood,O,33.7554,-84.33175,
LARCENY-FROM VEHICLE,163632560,12/28/2016,102 CRUMLEY ST SE,304,Summerhill,V,33.7396,-84.38431,
BURGLARY-RESIDENCE,163632589,12/28/2016,1795 SHEPHERD CIR SW,410,Pomona Park,R,33.70622,-84.45181,
BURGLARY-RESIDENCE,163632608,12/28/2016,6106 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.76578,-84.3786,
LARCENY-FROM VEHICLE,163632641,12/28/2016,1132 TECHWOOD DR NW,501,Home Park,E,33.7855,-84.39273,
BURGLARY-RESIDENCE,163632661,12/28/2016,220 26TH ST NW,207,Brookwood,E,33.80312,-84.4011,
AGG ASSAULT,163632703,12/28/2016,1334 OAK ST SW,401,West End,T,33.74032,-84.43149,
BURGLARY-RESIDENCE,163632711,12/28/2016,365 ATWOOD ST SW,401,West End,T,33.7451,-84.429,
AUTO THEFT,163632745,12/28/2016,183 MOUNT ZION RD SW,311,Glenrose Heights,Z,33.67299,-84.39626,
AGG ASSAULT,163632752,12/28/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,163632768,12/28/2016,634 W PEACHTREE ST NW,504,Downtown,M,33.77097,-84.38753,
BURGLARY-RESIDENCE,163630096,12/28/2016,2215 PAUL AVE NW,203,Riverside,D,33.81609,-84.47123,
BURGLARY-RESIDENCE,163630136,12/28/2016,809 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41411,
LARCENY-NON VEHICLE,163630177,12/28/2016,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849,
AUTO THEFT,163630339,12/28/2016,517 TRABERT AVE NW,207,Loring Heights,E,33.79474,-84.40475,
LARCENY-NON VEHICLE,163630342,12/28/2016,1845 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80646,-84.36665,
LARCENY-NON VEHICLE,163630386,12/28/2016,11 ALLEN TEMPLE CT NW,111,,I,33.75513,-84.491,
LARCENY-FROM VEHICLE,163630405,12/28/2016,61 NORTH AVE NW ,505,Midtown,E,33.77138,-84.38943,
LARCENY-FROM VEHICLE,163630446,12/28/2016,1058 HOWELL MILL RD NW,501,Home Park,E,33.78345,-84.4119,
LARCENY-FROM VEHICLE,163630463,12/28/2016,112 COURTLAND ST NE,510,Downtown,M,33.7574,-84.38475,
BURGLARY-NONRES,163630486,12/28/2016,1325 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.7726,-84.43123,
AUTO THEFT,163630531,12/28/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697,
LARCENY-NON VEHICLE,163630534,12/28/2016,371 BOULEVARD SE,605,Grant Park,W,33.7445,-84.3687,
LARCENY-FROM VEHICLE,163630560,12/28/2016,21 LARKIN PL SW,507,Castleberry Hill,M,33.74753,-84.40413,
AUTO THEFT,163630607,12/28/2016,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.37857,
LARCENY-FROM VEHICLE,163630609,12/28/2016,3755 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.80368,-84.49475,
BURGLARY-RESIDENCE,163610728,12/27/2016,565 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74651,-84.40675,
BURGLARY-NONRES,163620448,12/27/2016,695 NORTH AVE NE @MASQUERADE CLUB,603,Old Fourth Ward,M,33.77073,-84.3645,
AUTO THEFT,163620455,12/27/2016,970 SIDNEY MARCUS BLVD NE,210,Pine Hills,B,33.82459,-84.35715,
LARCENY-NON VEHICLE,163620461,12/27/2016,134 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75746,-84.38316,
RAPE,163620533,12/27/2016,416 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73692,-84.40152,
BURGLARY-NONRES,163620544,12/27/2016,1845 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80646,-84.36665,
BURGLARY-RESIDENCE,163620554,12/27/2016,735 BELLEMEADE AVE NW,204,Berkeley Park,D,33.80045,-84.41231,
LARCENY-FROM VEHICLE,163620573,12/27/2016,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
BURGLARY-RESIDENCE,163620604,12/27/2016,452 DECKNER AVE SW,301,Capitol View Manor,X,33.71455,-84.40257,
LARCENY-FROM VEHICLE,163620615,12/27/2016,3765 ATLANTA INDUSTRIAL DR NW,114,Atlanta Industrial Park,G,33.80149,-84.49237,
ROBBERY-COMMERCIAL,163620642,12/27/2016,2555 BOLTON RD NW ,201,,C,33.82028,-84.45188,
AGG ASSAULT,163620719,12/27/2016,396 RAWSON ST SW,303,Mechanicsville,V,33.74283,-84.40064,
AUTO THEFT,163620733,12/27/2016,2308 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.76636,-84.37828,
BURGLARY-RESIDENCE,163620780,12/27/2016,3756 DENVILLE TRCE SW,412,Cascade Green,P,33.71251,-84.50436,
LARCENY-FROM VEHICLE,163620792,12/27/2016,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,163620803,12/27/2016,361 PARKWAY DR NE,603,Old Fourth Ward,M,33.7643,-84.37323,
LARCENY-FROM VEHICLE,163620817,12/27/2016,1564 MARBUT AVE SE,612,East Atlanta,W,33.74333,-84.33664,
BURGLARY-RESIDENCE,163620821,12/27/2016,1607 SYLVAN RD SW,306,Sylvan Hills,X,33.71095,-84.41845,
LARCENY-FROM VEHICLE,163620856,12/27/2016,970 SIDNEY MARCUS BLVD NE,210,Pine Hills,B,33.82459,-84.35715,
LARCENY-NON VEHICLE,163620892,12/27/2016,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544,
ROBBERY-PEDESTRIAN,163620971,12/27/2016,3580 CAMPBELLTON RD SW ,412,,P,33.6899,-84.50584,
LARCENY-FROM VEHICLE,163620981,12/27/2016,3365 PIEDMONT RD NE,208,North Buckhead,B,33.84687,-84.37284,
AGG ASSAULT,163621002,12/27/2016,1181 JOSEPH E BOONE BLVD NW  APT 19,106,Bankhead,K,33.7636,-84.4263,
BURGLARY-NONRES,163621014,12/27/2016,2520 PAUL AVE NW,203,Riverside,D,33.82212,-84.47236,
AGG ASSAULT,163621026,12/27/2016,3939 ADAMSVILLE DR SW,407,Baker Hills,H,33.76227,-84.51665,
AUTO THEFT,163621046,12/27/2016,138 EDGEWOOD AVE NE,510,Downtown,M,33.75465,-84.38368,
BURGLARY-NONRES,163621057,12/27/2016,1919 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81066,-84.36598,
BURGLARY-RESIDENCE,163621093,12/27/2016,1094 GUN CLUB RD NW,110,Almond Park,G,33.78507,-84.45709,
LARCENY-NON VEHICLE,163621115,12/27/2016,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544,
LARCENY-NON VEHICLE,163621176,12/27/2016,3050 MARTIN L. KING JR DR SW,406,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,163621187,12/27/2016,1766 HOWELL MILL RD NW,204,Underwood Hills,D,33.80243,-84.41529,
AUTO THEFT,163621221,12/27/2016,756 AMSTERDAM AVE NE,601,Morningside/Lenox Park,F,33.78786,-84.36235,
LARCENY-NON VEHICLE,163621223,12/27/2016,1195 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81404,-84.34892,
BURGLARY-RESIDENCE,163621243,12/27/2016,1257 BYEWOOD LN SW,403,Oakland City,S,33.71765,-84.43014,
LARCENY-NON VEHICLE,163621245,12/27/2016,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
LARCENY-FROM VEHICLE,163621246,12/27/2016,3816 STONE RD SW,413,,P,33.68363,-84.51064,
BURGLARY-RESIDENCE,163621262,12/27/2016,3829 BEECHWOOD DR NW,202,Mt. Paran/Northside,A,33.85995,-84.43276,
LARCENY-FROM VEHICLE,163621272,12/27/2016,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644,
LARCENY-FROM VEHICLE,163621347,12/27/2016,460 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70571,-84.35923,
LARCENY-FROM VEHICLE,163621353,12/27/2016,200 HUNNICUTT ST NW,504,Downtown,M,33.76654,-84.39433,
LARCENY-NON VEHICLE,163621392,12/27/2016,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82678,-84.36699,
BURGLARY-RESIDENCE,163621434,12/27/2016,1497 NEWTON AVE SE,612,East Atlanta,W,33.73781,-84.33853,
AGG ASSAULT,163621477,12/27/2016,1562 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.7437,-84.43859,
ROBBERY-PEDESTRIAN,163621487,12/27/2016,633 EVANS ST SW,401,West End,T,33.7376,-84.41593,
LARCENY-NON VEHICLE,163621600,12/27/2016,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-FROM VEHICLE,163621672,12/27/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,163621759,12/27/2016,150 CARNEGIE WAY NW,508,Downtown,M,33.75832,-84.38905,
LARCENY-FROM VEHICLE,163621787,12/27/2016,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
ROBBERY-PEDESTRIAN,163621902,12/27/2016,1305 OAKLAND DR SW @OAKLAND CITY PARK,403,Oakland City,S,33.71896,-84.42892,
LARCENY-FROM VEHICLE,163622035,12/27/2016,929 CHARLES ALLEN DR NE @APS GRADY HS,506,Midtown,E,33.78119,-84.37151,
LARCENY-NON VEHICLE,163622058,12/27/2016,504 CALHOUN ST NW,501,Home Park,E,33.78274,-84.40373,
LARCENY-FROM VEHICLE,163622061,12/27/2016,1667 HOWELL MILL RD NW,207,Berkeley Park,D,33.79946,-84.41547,
BURGLARY-RESIDENCE,163622090,12/27/2016,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425,
BURGLARY-RESIDENCE,163622210,12/27/2016,789 CRESTWELL CIR SW,407,Mays,H,33.74414,-84.50448,
LARCENY-FROM VEHICLE,163622221,12/27/2016,367 DEERING RD NW,207,Loring Heights,E,33.79642,-84.4,
LARCENY-FROM VEHICLE,163622249,12/27/2016,2345 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81906,-84.3513,
AUTO THEFT,163622282,12/27/2016,330 WALKER ST SW,507,Castleberry Hill,M,33.74595,-84.40346,
BURGLARY-RESIDENCE,163622283,12/27/2016,1302 PEACHTREE PARK DR NE,207,,E,33.81354,-84.38946,
BURGLARY-RESIDENCE,163622303,12/27/2016,1111 SELLS AVE SW,104,West End,T,33.7455,-84.42408,
LARCENY-NON VEHICLE,163622352,12/27/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AGG ASSAULT,163622379,12/27/2016,21 ALLEN TEMPLE CT NW,111,,I,33.75441,-84.4908,
LARCENY-FROM VEHICLE,163622420,12/27/2016,PEACHTREE ST NE / 6TH ST NE,505,Midtown,E,33.77736,-84.38442,
LARCENY-FROM VEHICLE,163622470,12/27/2016,696 W PEACHTREE ST NW,505,Midtown,E,33.77371,-84.38772,
LARCENY-FROM VEHICLE,163622480,12/27/2016,806 MAIDEN LN NE,601,Virginia Highland,F,33.77471,-84.36062,
AGG ASSAULT,163611499,12/27/2016,1195 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81404,-84.34892,
BURGLARY-RESIDENCE,163580025,12/27/2016,1005 BALDWIN ST SW,104,Ashview Heights,T,33.74647,-84.42057,
BURGLARY-RESIDENCE,163620039,12/27/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
BURGLARY-RESIDENCE,163620136,12/27/2016,360 PHARR RD NE,206,Buckhead Village,B,33.8371,-84.37588,
LARCENY-FROM VEHICLE,163620188,12/27/2016,600 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74662,-84.40755,
BURGLARY-RESIDENCE,163620235,12/27/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
LARCENY-FROM VEHICLE,163620262,12/27/2016,450 16TH ST NW,501,Home Park,E,33.78829,-84.40378,
AGG ASSAULT,163620290,12/27/2016,3016 PIEDMONT RD NE,206,Buckhead Village,B,33.83733,-84.36867,
ROBBERY-PEDESTRIAN,163620333,12/27/2016,866 MURPHY AVE SW @ADAIR II PARK,301,Adair Park,V,33.73255,-84.41239,
BURGLARY-RESIDENCE,163620345,12/27/2016,1014 VALLEY VIEW RD SE,308,Leila Valley,Z,33.69104,-84.35482,
BURGLARY-NONRES,163620366,12/27/2016,1580 FLAT SHOALS RD SE,612,East Atlanta,W,33.7308,-84.33626,
AUTO THEFT,163620447,12/27/2016,799 HUTCHENS RD SE,313,South River Gardens,Z,33.66768,-84.3634,
LARCENY-NON VEHICLE,161632114,12/27/2016,3393 PEACHTREE RD NE,210,Peachtree Heights West,B,33.83726,-84.38393,
LARCENY-FROM VEHICLE,163611546,12/26/2016,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583,
AUTO THEFT,163611559,12/26/2016,565 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74651,-84.40675,
BURGLARY-RESIDENCE,163611635,12/26/2016,220 26TH ST NW,207,Brookwood,E,33.80312,-84.4011,
BURGLARY-RESIDENCE,163611668,12/26/2016,2060 ALISON CT SW,410,Campbellton Road,R,33.70062,-84.45594,
LARCENY-NON VEHICLE,163611709,12/26/2016,12 ATLANTA AVE SW,304,Peoplestown,V,33.73049,-84.38846,
ROBBERY-PEDESTRIAN,163611752,12/26/2016,1044 SMITH ST SW,302,Pittsburgh,V,33.72608,-84.40059,
LARCENY-FROM VEHICLE,163611766,12/26/2016,1845 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80622,-84.36626,
BURGLARY-RESIDENCE,163611778,12/26/2016,688 MORELAND AVE SE,612,East Atlanta,W,33.73548,-84.34901,
LARCENY-FROM VEHICLE,163611798,12/26/2016,2078 SUMLIN AVE NW,109,Grove Park,J,33.7797,-84.45577,
LARCENY-FROM VEHICLE,163611808,12/26/2016,1823 WALTHALL DR NW,205,Collier Hills,C,33.80467,-84.40277,
AGG ASSAULT,163611809,12/26/2016,566 MCDANIEL ST SW,303,Mechanicsville,V,33.73975,-84.40213,
LARCENY-NON VEHICLE,163611834,12/26/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,163611843,12/26/2016,4279 ROSWELL RD NE,209,North Buckhead,B,33.87121,-84.37931,
LARCENY-NON VEHICLE,163611856,12/26/2016,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-FROM VEHICLE,163611867,12/26/2016,1348 FAIRVIEW RD NE,608,Druid Hills,N,33.77306,-84.34327,
AGG ASSAULT,163611869,12/26/2016,970 WASHINGTON ST SW,304,Peoplestown,V,33.72832,-84.39072,
ROBBERY-PEDESTRIAN,163611526,12/26/2016,4021 MELVIN DR SW,412,,P,33.70827,-84.52117,
AUTO THEFT,163611544,12/26/2016,921 WESTMORELAND CIR NW,110,West Highlands,G,33.78956,-84.44919,
LARCENY-FROM VEHICLE,163610745,12/26/2016,466 E ONTARIO AVE SW,404,Westview,T,33.74248,-84.43786,
AUTO THEFT,163610856,12/26/2016,2745 OLD HAPEVILLE RD SW ,311,Glenrose Heights,Z,33.68009,-84.3942,
LARCENY-FROM VEHICLE,163610869,12/26/2016,566 AMAL DR SW,307,Amal Heights,Y,33.70923,-84.39991,
LARCENY-FROM VEHICLE,163610887,12/26/2016,461 JEFFERSON CHASE CIR SE,312,Glenrose Heights,Z,33.6664,-84.38279,
LARCENY-NON VEHICLE,163610894,12/26/2016,2075 ALISON CT SW,410,Campbellton Road,R,33.70105,-84.45656,
LARCENY-NON VEHICLE,163610909,12/26/2016,2001 JAMES JACKSON PKWY NW,203,Riverside,D,33.81063,-84.47569,
LARCENY-FROM VEHICLE,163610934,12/26/2016,1344 METROPILOTAN AVE SW ,410,Campbellton Road,R,33.70413,-84.46269,
LARCENY-NON VEHICLE,163610969,12/26/2016,210 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74157,-84.31314,
LARCENY-FROM VEHICLE,163610995,12/26/2016,248 OAKLAND AVE SE @OAKLAND CEMETARY,605,Grant Park,W,33.74779,-84.37503,
AUTO THEFT,163610996,12/26/2016,1739 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80748,-84.36519,
LARCENY-NON VEHICLE,163611042,12/26/2016,1641 PEACHTREE ST NE @TRAVELODGE PEACHTRE,502,Midtown,E,33.79894,-84.39073,
BURGLARY-NONRES,163611057,12/26/2016,1387 NORTHSIDE DR NW,207,Loring Heights,E,33.79266,-84.40727,
LARCENY-FROM VEHICLE,163611079,12/26/2016,435 PEACHTREE ST NE,509,Downtown,M,33.76646,-84.38466,
ROBBERY-RESIDENCE,163611097,12/26/2016,929 OAK ST SW,401,West End,T,33.73951,-84.41866,
LARCENY-NON VEHICLE,163611115,12/26/2016,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79668,-84.36951,
ROBBERY-PEDESTRIAN,163611129,12/26/2016,316 WASHINGTON ST SW,303,Mechanicsville,V,33.74441,-84.39337,
LARCENY-FROM VEHICLE,163611132,12/26/2016,2219 PARKVIEW CT NW,203,Bolton,D,33.81765,-84.4632,
LARCENY-FROM VEHICLE,163611195,12/26/2016,380 INMAN ST SW,404,Westview,T,33.74484,-84.43728,
LARCENY-NON VEHICLE,163611225,12/26/2016,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
AGG ASSAULT,163611262,12/26/2016,1319 SW CAMPBELLTON RD SW,403,Venetian Hills,S,33.71596,-84.43145,
BURGLARY-RESIDENCE,163611268,12/26/2016,673 BROWNWOOD AVE SE,612,East Atlanta,W,33.73591,-84.34829,
AUTO THEFT,163611319,12/26/2016,1937 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81039,-84.36748,
LARCENY-FROM VEHICLE,163611327,12/26/2016,437 SEMINOLE AVE NE,602,Inman Park,N,33.76611,-84.3493,
LARCENY-FROM VEHICLE,163611331,12/26/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
BURGLARY-NONRES,163611366,12/26/2016,817 W PEACHTREE ST NE,505,Midtown,E,33.77696,-84.38697,
LARCENY-NON VEHICLE,163611377,12/26/2016,2674 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70209,-84.47568,
LARCENY-NON VEHICLE,163611388,12/26/2016,3500 PEACHTREE RD NE @Multiple,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,163611392,12/26/2016,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684,
LARCENY-NON VEHICLE,163611416,12/26/2016,688 ROSE PALM LN SE,310,Browns Mill Park,Z,33.68837,-84.36616,
BURGLARY-RESIDENCE,163611450,12/26/2016,445 14TH ST NW,501,Home Park,E,33.78629,-84.40164,
BURGLARY-RESIDENCE,163611906,12/26/2016,2288 BAKER RD NW,109,Center Hill,J,33.76969,-84.46283,
LARCENY-FROM VEHICLE,163611915,12/26/2016,1058 HOWELL MILL RD NW,501,Home Park,E,33.78345,-84.4119,
LARCENY-FROM VEHICLE,163611920,12/26/2016,339 14TH ST NW,501,Home Park,E,33.78627,-84.39817,
BURGLARY-RESIDENCE,163611966,12/26/2016,1037 MARGARET PL NW,110,Grove Park,J,33.78252,-84.45005,
LARCENY-NON VEHICLE,163612020,12/26/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,163612050,12/26/2016,410 14TH ST NW,501,Home Park,E,33.78589,-84.40047,
AUTO THEFT,163601140,12/26/2016,1400 KNOB HILL CT SE,607,Custer/McDonough/Guice,W,33.7167,-84.355,
LARCENY-FROM VEHICLE,163610023,12/26/2016,1492 PIEDMONT AVE NE ,213,Piedmont Heights,F,33.79592,-84.37025,
LARCENY-NON VEHICLE,163610065,12/26/2016,372 MORELAND AVE NE,602,Inman Park,N,33.76454,-84.34959,
LARCENY-FROM VEHICLE,163610072,12/26/2016,1016 HOWELL MILL RD,501,Home Park,E,33.78183,-84.41244,
