UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY-RESIDENCE,170282837,01/28/2017,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164,
BURGLARY-RESIDENCE,170282838,01/28/2017,775 FORMWALT ST SW,303,Mechanicsville,V,33.73372,-84.39604,
LARCENY-NON VEHICLE,170282896,01/28/2017,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
LARCENY-FROM VEHICLE,170280019,01/28/2017,730 BONAVENTURE AVE NE,601,Virginia Highland,F,33.77441,-84.36107,
LARCENY-FROM VEHICLE,170280080,01/28/2017,207 PEACHTREE CENTER RD,508,Buckhead Village,B,33.83947,-84.37864,
BURGLARY-RESIDENCE,170280089,01/28/2017,1514 PARK RD SE,607,Benteen Park,W,33.7134,-84.36284,
LARCENY-FROM VEHICLE,170280164,01/28/2017,11TH ST NW / BRADY AVE NW,501,Home Park,E,33.78235,-84.41358,
LARCENY-FROM VEHICLE,170280264,01/28/2017,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.80799,-84.39355,
LARCENY-FROM VEHICLE,170280269,01/28/2017,27 10TH ST NE,503,Midtown,E,33.78178,-84.38047,
LARCENY-FROM VEHICLE,170280346,01/28/2017,712 MAIDEN LN NE,601,Virginia Highland,F,33.77467,-84.36327,
AUTO THEFT,170280351,01/28/2017,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,211,Lindbergh/Morosgo,B,33.82545,-84.36218,
RAPE,170280414,01/28/2017,370 NORTHSIDE DR,103,English Avenue,L,33.76507,-84.4042,
LARCENY-FROM VEHICLE,170280427,01/28/2017,2685 METROPOLITAN PARKWAY SW,311,Perkerson,X,33.68274,-84.40902,
BURGLARY-NONRES,170280492,01/28/2017,3459 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85119,-84.36313,
ROBBERY-PEDESTRIAN,170280547,01/28/2017,490 WHITEHALL ST SW,507,Castleberry Hill,M,33.74348,-84.40341,
LARCENY-FROM VEHICLE,170280563,01/28/2017,140 ANDREW YOUNG INTERNA BLVD NW,508,Downtown,M,33.75964,-84.39252,
AUTO THEFT,170280598,01/28/2017,2907 3RD AVE SW,311,Hammond Park,X,33.67626,-84.40562,
LARCENY-FROM VEHICLE,170280773,01/28/2017,2118 DEFOORS FERRY RD NW,204,Underwood Hills,D,33.81348,-84.42632,
LARCENY-FROM VEHICLE,170280810,01/28/2017,2025 BOLTON RD NW,203,Riverside,D,33.81069,-84.47537,
AUTO THEFT,170280818,01/28/2017,1123 GLENWOOD AVE SE,607,Ormewood Park,W,33.7402,-84.35046,
LARCENY-FROM VEHICLE,170280842,01/28/2017,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74043,-84.40806,
BURGLARY-NONRES,170280845,01/28/2017,1950 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80838,-84.41356,
BURGLARY-RESIDENCE,170280903,01/28/2017,208 ADAIR AVE SE,307,Lakewood Heights,Y,33.7064,-84.38124,
LARCENY-FROM VEHICLE,170280908,01/28/2017,375 LUCKIE ST NW,504,Downtown,M,33.76485,-84.39602,
LARCENY-FROM VEHICLE,170280938,01/28/2017,330 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71641,-84.37715,
LARCENY-FROM VEHICLE,170280971,01/28/2017,960 E PACES FERRY RD NE,210,Buckhead Heights,B,33.84691,-84.35618,
BURGLARY-NONRES,170281023,01/28/2017,1416 GLENWOOD AVE SE,612,East Atlanta,W,33.74032,-84.34116,
ROBBERY-PEDESTRIAN,170281041,01/28/2017,2555 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,170281057,01/28/2017,1123 MCMILLAN ST NW,501,Home Park,E,33.78538,-84.404,
AGG ASSAULT,170281110,01/28/2017,1963 CONRAD AVE. SE,307,Lakewood Heights,Y,33.70058,-84.38178,
LARCENY-FROM VEHICLE,170281126,01/28/2017,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
AUTO THEFT,170281215,01/28/2017,14 HILLIARD ST NE,604,Sweet Auburn,M,33.75479,-84.3767,
LARCENY-NON VEHICLE,170281237,01/28/2017,1984 MEMORIAL DR  SE,610,The Villages at East Lake,O,33.74086,-84.31415,
LARCENY-FROM VEHICLE,170281260,01/28/2017,2127 PALIFOX DR NE,608,Lake Claire,N,33.76454,-84.31844,
LARCENY-NON VEHICLE,170281267,01/28/2017,1044 GUN CLUB RD NW,110,Almond Park,G,33.78357,-84.45723,
LARCENY-FROM VEHICLE,170281345,01/28/2017,1604 OLYMPIAN CIR SW,404,Westview,T,33.73515,-84.44066,
LARCENY-FROM VEHICLE,170281362,01/28/2017,1629 ATHENS AVE SW,301,Capitol View,X,33.7102,-84.40924,
AUTO THEFT,170281364,01/28/2017,3513 ROCKHAVEN CIR NE,210,Pine Hills,B,33.84714,-84.35201,
AUTO THEFT,170281373,01/28/2017,2900 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48372,
AUTO THEFT,170281398,01/28/2017,25 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.64992,-84.3885,
LARCENY-FROM VEHICLE,170281410,01/28/2017,156 MOURY AVE SW,305,The Villages at Carver,Y,33.71265,-84.38851,
LARCENY-FROM VEHICLE,170281444,01/28/2017,639 W PEACHTREE ST NE,505,Midtown,E,33.77195,-84.38726,
AGG ASSAULT,170281450,01/28/2017,1066 WHITE OAK AVE SW,402,Oakland City,S,33.72518,-84.42284,
AGG ASSAULT,170281483,01/28/2017,1411 VENETIAN DR SW,403,Venetian Hills,S,33.71493,-84.43443,
AUTO THEFT,170281484,01/28/2017,2285 METROPOLITAN PKWY SW,309,Perkerson,X,33.69231,-84.40826,
LARCENY-FROM VEHICLE,170281496,01/28/2017,682 W PEACHTREE ST,505,Midtown,E,33.77308,-84.38745,
BURGLARY-RESIDENCE,170281507,01/28/2017,489 FAIRLOCK LN NW,114,Fairburn Heights,H,33.76852,-84.50753,
LARCENY-FROM VEHICLE,170281510,01/28/2017,248 OAKLAND AVE SE @OAKLAND CEMETARY,605,Grant Park,W,33.7478,-84.37498,
LARCENY-FROM VEHICLE,170281532,01/28/2017,1587 HOWELL MILL RD NW,207,Berkeley Park,D,33.79835,-84.41575,
AUTO THEFT,170281561,01/28/2017,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
LARCENY-NON VEHICLE,170281584,01/28/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
AGG ASSAULT,170281675,01/28/2017,1101 WHITE OAK AVE SW,402,Oakland City,S,33.72562,-84.42373,
LARCENY-FROM VEHICLE,170281682,01/28/2017,3181 DONALD LEE HOLLOWELL PKWY NW @PETRO TRUCK STOP,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,170281702,01/28/2017,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736,
LARCENY-FROM VEHICLE,170281712,01/28/2017,2002 LAKEWOOD WAY SW @LAKEWOOD THEATRE,307,Lakewood Heights,Y,33.70226,-84.39452,
AGG ASSAULT,170281802,01/28/2017,3675 MARTIN L KING JR DR NW,111,Adamsville,H,33.76316,-84.50814,
LARCENY-FROM VEHICLE,170282236,01/28/2017,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78223,-84.36922,
LARCENY-NON VEHICLE,170282247,01/28/2017,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
LARCENY-NON VEHICLE,170282305,01/28/2017,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75605,-84.34813,
AGG ASSAULT,170282358,01/28/2017,548 MELDRUM ST NW,103,English Avenue,L,33.76906,-84.40534,
BURGLARY-RESIDENCE,170282391,01/28/2017,775 FORMWALT ST SW,303,Mechanicsville,V,33.73372,-84.39604,
LARCENY-FROM VEHICLE,170282502,01/28/2017,3177 PEACHTREE RD NE,206,Buckhead Village,B,33.841,-84.37551,
ROBBERY-PEDESTRIAN,170282530,01/28/2017,122 4TH ST NE,505,Midtown,E,33.77489,-84.38284,
ROBBERY-PEDESTRIAN,170282547,01/28/2017,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
AGG ASSAULT,170282615,01/28/2017,399 HOLLY ST NW,107,Grove Park,J,33.76566,-84.43756,
AUTO THEFT,170282702,01/28/2017,232 19TH ST NW,501,Atlantic Station,E,33.79326,-84.39544,
ROBBERY-PEDESTRIAN,170282710,01/28/2017,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68067,-84.40639,
AUTO THEFT,170282721,01/28/2017,BROWNLEE RD SW,406,,I,33.74716,-84.49741,
AUTO THEFT,170282747,01/28/2017,3160 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68593,-84.49685,
LARCENY-FROM VEHICLE,163611568,01/28/2017,4490 DANFORTH RD SW,412,Midwest Cascade,Q,33.72507,-84.53578,
HOMICIDE,170272298011,01/28/2017,1575 MARTIN L KING JR DR NW,104,Mozley Park,K,33.7528,-84.43922,
LARCENY-FROM VEHICLE,170040934,01/28/2017,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.6887,-84.36924,
AGG ASSAULT,170270158,01/27/2017,2612 STEELE AVE SW,310,Browns Mill Park,Z,33.68166,-84.3962,
LARCENY-NON VEHICLE,170270505,01/27/2017,LENOX RD NE / BUFORD HIGHWAY CONN NE,210,Pine Hills,B,33.82507,-84.35322,
ROBBERY-PEDESTRIAN,170270788,01/27/2017,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206,
LARCENY-FROM VEHICLE,170270804,01/27/2017,563 MEMORIAL DR SE,605,Grant Park,W,33.7464,-84.36911,
LARCENY-FROM VEHICLE,170270808,01/27/2017,333 NELSON ST SW,507,Castleberry Hill,M,33.75232,-84.39802,
AUTO THEFT,170270810,01/27/2017,3660 PEACHTREE RD NE,209,Brookhaven,B,33.85422,-84.35592,
AUTO THEFT,170270820,01/27/2017,740 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82313,-84.3631,
LARCENY-FROM VEHICLE,170270844,01/27/2017,37 EAST DR NE,211,Peachtree Hills,B,33.82103,-84.38293,
LARCENY-FROM VEHICLE,170270930,01/27/2017,147 26TH ST NW,207,Brookwood,E,33.80251,-84.39773,
LARCENY-FROM VEHICLE,170270964,01/27/2017,644 N HIGHLAND AVE NE @HIGHLAND INN,602,Poncey-Highland,N,33.77183,-84.3529,
LARCENY-FROM VEHICLE,170271034,01/27/2017,646 EMILY PL NW,107,Grove Park,J,33.77255,-84.4525,
ROBBERY-PEDESTRIAN,170271139,01/27/2017,1586 ELIXIR AVE SW,104,Mozley Park,K,33.74858,-84.43945,
LARCENY-FROM VEHICLE,170271170,01/27/2017,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
BURGLARY-RESIDENCE,170271191,01/27/2017,258 PRESTON LA SW,310,Browns Mill Park,Z,33.68637,-84.39575,
LARCENY-FROM VEHICLE,170271195,01/27/2017,940 S RIVER INDUSTRIAL BLVD SE,308,Rebel Valley Forest,Z,33.6837,-84.35975,
BURGLARY-NONRES,170271215,01/27/2017,119 LUCKIE ST NW,508,Downtown,M,33.75825,-84.39018,
LARCENY-NON VEHICLE,170271222,01/27/2017,1050 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73771,-84.42217,
AGG ASSAULT,170271235,01/27/2017,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
ROBBERY-RESIDENCE,170271240,01/27/2017,501 CONNELL AVE SW,309,Perkerson,X,33.68348,-84.40624,
LARCENY-NON VEHICLE,170271263,01/27/2017,675 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77323,-84.36513,
LARCENY-FROM VEHICLE,170271356,01/27/2017,901 OAKDALE RD NE,608,Druid Hills,N,33.7788,-84.33666,
AGG ASSAULT,170271364,01/27/2017,1935 ALISON CT SW @FRANCISCAN CLUB APT,410,Fort Valley,R,33.70015,-84.45073,
LARCENY-NON VEHICLE,170271408,01/27/2017,1183 EDIE AVE SE,607,Boulevard Heights,W,33.72266,-84.36461,
LARCENY-NON VEHICLE,170271410,01/27/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AUTO THEFT,170271428,01/27/2017,4117 ARBOR GATES DR NE   ,210,Pine Hills,B,33.82644,-84.35848,
LARCENY-NON VEHICLE,170271543,01/27/2017,2639 KNOX ST NE,611,East Lake,O,33.75238,-84.30053,
LARCENY-NON VEHICLE,170271589,01/27/2017,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,170271614,01/27/2017,2194 MARIETTA BLVD NW,203,Bolton,D,33.81473,-84.4428,
BURGLARY-RESIDENCE,170271622,01/27/2017,4265 CONWAY VALLEY RD NW,202,Mt. Paran/Northside,A,33.86866,-84.42313,
BURGLARY-RESIDENCE,170271633,01/27/2017,847 FOX ST NW,103,English Avenue,L,33.77227,-84.41509,
LARCENY-FROM VEHICLE,170271683,01/27/2017,1746 DEFOOR AVE NW,204,Underwood Hills,D,33.80261,-84.42097,
LARCENY-FROM VEHICLE,170271702,01/27/2017,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498,
LARCENY-NON VEHICLE,170271734,01/27/2017,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,603,Old Fourth Ward,M,33.77296,-84.36504,
LARCENY-FROM VEHICLE,170271791,01/27/2017,95 COLLIER RD NW,207,,E,33.8082,-84.39682,
AUTO THEFT,170271819,01/27/2017,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671,
LARCENY-NON VEHICLE,170271936,01/27/2017,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75464,-84.37465,
LARCENY-FROM VEHICLE,170271948,01/27/2017,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867,
AUTO THEFT,170271984,01/27/2017,720 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82353,-84.36471,
BURGLARY-RESIDENCE,170271994,01/27/2017,673 LYRIC WAY NW,112,Collier Heights,I,33.77377,-84.47694,
LARCENY-NON VEHICLE,170272066,01/27/2017,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,170272088,01/27/2017,1163 METROPOLITAN PKWY SW,301,Adair Park,V,33.72317,-84.40816,
ROBBERY-PEDESTRIAN,170272092,01/27/2017,435 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76128,-84.37318,
LARCENY-NON VEHICLE,170272205,01/27/2017,3584 BOLFAIR DR,114,Carroll Heights,H,33.77717,-84.50475,
LARCENY-FROM VEHICLE,170272213,01/27/2017,3444 LENARDO DR SW,412,Mt. Gilead Woods,P,33.69867,-84.50108,
LARCENY-NON VEHICLE,170272234,01/27/2017,469 MARIETTA ST NW,504,Downtown,M,33.76564,-84.39669,
LARCENY-NON VEHICLE,170272249,01/27/2017,275 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74533,-84.31429,
AUTO THEFT,170272368,01/27/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AGG ASSAULT,170272403,01/27/2017,156 FAIRFIELD PL NW,108,Dixie Hills,J,33.75847,-84.46338,
LARCENY-NON VEHICLE,170272417,01/27/2017,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,170272452,01/27/2017,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83182,-84.38498,
LARCENY-NON VEHICLE,170272470,01/27/2017,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,170272506,01/27/2017,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-NON VEHICLE,170272522,01/27/2017,1142 WESTMONT ROAD SW,403,Oakland City,S,33.72407,-84.43733,
LARCENY-NON VEHICLE,170272563,01/27/2017,1806 PEACHTREE PARK DR NE,207,,E,33.81356,-84.38951,
AUTO THEFT,170272586,01/27/2017,400 FAIRBURN RD SW,407,Fairburn Mays,H,33.74366,-84.50936,
BURGLARY-RESIDENCE,170272617,01/27/2017,3015 LINKS DR SE,611,The Villages at East Lake,O,33.74463,-84.31162,
LARCENY-FROM VEHICLE,170272633,01/27/2017,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-NON VEHICLE,170272747,01/27/2017,182 COURTLAND ST NE,510,Downtown,M,33.75935,-84.38441,
LARCENY-NON VEHICLE,170272752,01/27/2017,378 BOULEVARD NE,603,Old Fourth Ward,M,33.76467,-84.37205,
LARCENY-NON VEHICLE,170272824,01/27/2017,1433 HOSEA L WILLIAMS DR SE,609,Edgewood,O,33.75314,-84.34057,
ROBBERY-PEDESTRIAN,170272869,01/27/2017,383 SPRINGDALE DR NE,206,Garden Hills,B,33.82302,-84.37585,
BURGLARY-RESIDENCE,170272919,01/27/2017,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
LARCENY-FROM VEHICLE,170272939,01/27/2017,401 MEMORIAL DR SE,605,Grant Park,W,33.74659,-84.37456,
LARCENY-NON VEHICLE,170272949,01/27/2017,2905 PEACHTREE RD NE,206,Garden Hills,B,33.8342,-84.38236,
LARCENY-FROM VEHICLE,170272966,01/27/2017,134 5TH ST NE,505,Midtown,E,33.77605,-84.38296,
LARCENY-FROM VEHICLE,170272984,01/27/2017,128 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84251,-84.38311,
LARCENY-FROM VEHICLE,170273012,01/27/2017,314 LUCKIE ST NW,508,Downtown,M,33.76296,-84.39669,
ROBBERY-COMMERCIAL,170273023,01/27/2017,1996 MANCHESTER ST NE,212,Morningside/Lenox Park,F,33.80931,-84.36356,
LARCENY-FROM VEHICLE,170273039,01/27/2017,370 N HIGHLAND AVE NE @FREEDOM PARK,602,Inman Park,N,33.7645,-84.35553,
LARCENY-FROM VEHICLE,170273100,01/27/2017,459 CARTER AVE SE,611,,,33.73816,-84.30267,
LARCENY-FROM VEHICLE,170273111,01/27/2017,880 GLENWOOD AVE SE,606,Grant Park,W,33.74058,-84.35903,
LARCENY-FROM VEHICLE,170273118,01/27/2017,226 BRADBERRY ST SW,507,Castleberry Hill,M,33.74869,-84.40086,
LARCENY-NON VEHICLE,170278004,01/27/2017,12700 SPINE RD,703,,,33.63848,-84.42657,
AGG ASSAULT,170260101,01/26/2017,267 ANDREW J HAIRSTON PL NW,102,Vine City,L,33.76194,-84.4137,
RAPE,170260142,01/26/2017,215 PIEDMONT AVE NE @LANDMARK APTS,509,Downtown,M,33.76035,-84.38127,
LARCENY-NON VEHICLE,170260143,01/26/2017,1124 WYLIE ST SE,606,Reynoldstown,N,33.75251,-84.35026,
LARCENY-FROM VEHICLE,170260236,01/26/2017,246 BEREAN AVE SE,606,Cabbagetown,N,33.74776,-84.36653,
LARCENY-FROM VEHICLE,170260248,01/26/2017,3180 PEACHTREE RD NE,208,Buckhead Forest,B,33.84183,-84.3759,
BURGLARY-NONRES,170260450,01/26/2017,1104 CRESCENT AVE NE,503,Midtown,E,33.78485,-84.38453,
BURGLARY-NONRES,170260614,01/26/2017,834 HANK AARON DR SE,304,Summerhill,V,33.73206,-84.38764,
LARCENY-FROM VEHICLE,170260622,01/26/2017,3596 OAKSHIRE WAY SE,313,South River Gardens,Z,33.65807,-84.351,
AUTO THEFT,170260633,01/26/2017,492 HAROLD AVE NE,608,Lake Claire,N,33.76762,-84.33094,
BURGLARY-NONRES,170260659,01/26/2017,1046 FAYETTEVILLE RD SE,612,East Atlanta,W,33.72555,-84.3227,
AUTO THEFT,170260698,01/26/2017,3272 CASCADE PARC BLVD SW,409,Southwest,R,33.69969,-84.49611,
LARCENY-NON VEHICLE,170260818,01/26/2017,976 BRADY AVE NW,501,Home Park,E,33.78127,-84.41331,
LARCENY-FROM VEHICLE,170260825,01/26/2017,1576 ALDER CT SE,610,Kirkwood,O,33.74966,-84.33598,
AUTO THEFT,170260840,01/26/2017,1689 DETROIT AVE NW,107,Grove Park,J,33.76554,-84.44475,
BURGLARY-RESIDENCE,170260860,01/26/2017,819 MERCER ST SE,605,Grant Park,W,33.73528,-84.36062,
AUTO THEFT,170260879,01/26/2017,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125,
AGG ASSAULT,170260937,01/26/2017,925 STONEWALL DR SE,308,Leila Valley,Z,33.691,-84.359,
LARCENY-NON VEHICLE,170260991,01/26/2017,817 W PEACHTREE ST NE,505,Midtown,E,33.77692,-84.38719,
LARCENY-FROM VEHICLE,170261030,01/26/2017,639 IRA ST SW,303,Mechanicsville,V,33.73745,-84.40024,
LARCENY-NON VEHICLE,170261073,01/26/2017,2020 PEACHTREE RD NW @SHEPHERD CENTER,207,,E,33.80991,-84.39361,
LARCENY-FROM VEHICLE,170261093,01/26/2017,1380 W PACES FERRY RD NW,201,Paces,A,33.84746,-84.43153,
LARCENY-NON VEHICLE,170261130,01/26/2017,895 RALPH D ABERNATHY BLVD SW;,401,West End,T,33.7398,-84.41751,
LARCENY-NON VEHICLE,170261180,01/26/2017,1454 BEECHER ST SW,402,Oakland City,S,33.73313,-84.4352,
LARCENY-NON VEHICLE,170261222,01/26/2017,435 PEACHTREE ST NE @SAINT LUKE EPISCOPA,509,Downtown,M,33.76646,-84.38466,
LARCENY-NON VEHICLE,170261307,01/26/2017,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,170261369,01/26/2017,1005 LINDBERGH DR NE,212,Lindridge/Martin Manor,F,33.81923,-84.35492,
LARCENY-NON VEHICLE,170261480,01/26/2017,490 FAIRBURN RD SW,407,Fairburn Mays,H,33.74107,-84.50997,
LARCENY-NON VEHICLE,170261524,01/26/2017,255 COURTLAND ST NE @HILTON HOTEL,509,Downtown,M,33.76157,-84.38314,
LARCENY-NON VEHICLE,170261568,01/26/2017,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-FROM VEHICLE,170261618,01/26/2017,150 CARNEGIE WAY NW,508,Downtown,M,33.75832,-84.38905,
BURGLARY-RESIDENCE,170261676,01/26/2017,365 CAMERON ST SE,606,Grant Park,W,33.74458,-84.36543,
LARCENY-NON VEHICLE,170261679,01/26/2017,20 BROAD ST SW,511,Downtown,M,33.75312,-84.39208,
LARCENY-NON VEHICLE,170261717,01/26/2017,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,170261761,01/26/2017,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
LARCENY-NON VEHICLE,170261794,01/26/2017,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619,
BURGLARY-RESIDENCE,170261817,01/26/2017,208 ADAIR AVE SE,307,Lakewood Heights,Y,33.7064,-84.38124,
AGG ASSAULT,170261856,01/26/2017,923 PEACHTREE ST NE,503,Midtown,E,33.77997,-84.38406,
LARCENY-FROM VEHICLE,170261862,01/26/2017,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84969,-84.36617,
LARCENY-NON VEHICLE,170262057,01/26/2017,3259 CASCADE PARC BLVD SW,409,Southwest,R,33.69931,-84.49653,
BURGLARY-RESIDENCE,170262089,01/26/2017,761 CARON CIR NW,112,Collier Heights,I,33.77604,-84.48589,
LARCENY-NON VEHICLE,170262166,01/26/2017,3315 PEACHTREE RD NE,208,Peachtree Park,B,33.84642,-84.36815,
LARCENY-NON VEHICLE,170262285,01/26/2017,301 PINE ST NW,504,Downtown,M,33.76801,-84.39585,
LARCENY-NON VEHICLE,170262376,01/26/2017,1275 CAROLINE ST NE,609,Edgewood,O,33.75826,-84.34796,
BURGLARY-RESIDENCE,170262461,01/26/2017,2179 WINGATE ST SW,405,Florida Heights,I,33.74891,-84.45944,
AGG ASSAULT,170262549,01/26/2017,3707 WISTERIA LN SW,407,Fairburn Mays,H,33.75078,-84.50873,
LARCENY-FROM VEHICLE,170262585,01/26/2017,2871 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69731,-84.4109,
LARCENY-NON VEHICLE,170262713,01/26/2017,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170262728,01/26/2017,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278,
BURGLARY-RESIDENCE,170262749,01/26/2017,921 WESTMORELAND CIR NW,110,West Highlands,G,33.78956,-84.44919,
LARCENY-NON VEHICLE,170262756,01/26/2017,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
BURGLARY-RESIDENCE,170262892,01/26/2017,1325 MCPHERSON AVE SE,612,East Atlanta,W,33.74425,-84.3442,
LARCENY-FROM VEHICLE,170262933,01/26/2017,1600 LARKIN ST SW,507,The Villages at Castleberry H,T,33.74792,-84.40723,
LARCENY-FROM VEHICLE,170262941,01/26/2017,782 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36179,
LARCENY-FROM VEHICLE,170262955,01/26/2017,261 WALKER ST SW,507,Castleberry Hill,M,33.74753,-84.40329,
LARCENY-FROM VEHICLE,170263004,01/26/2017,1820 PEACHTREE RD NW,207,Ardmore,E,33.80482,-84.39407,
ROBBERY-PEDESTRIAN,170263006,01/26/2017,2140 MAXWELL DR SW,411,Greenbriar,R,33.697,-84.48269,
BURGLARY-RESIDENCE,170263009,01/26/2017,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
BURGLARY-RESIDENCE,170263026,01/26/2017,2897 SALMON AVE SE,611,East Lake,O,33.73984,-84.29211,
AUTO THEFT,170263048,01/26/2017,1521 PEACHTREE ST NE,502,Midtown,E,33.79607,-84.38745,
LARCENY-FROM VEHICLE,170263102,01/26/2017,602 N HIGHLAND AVE NE @MANUELS,602,Poncey-Highland,N,33.77082,-84.35274,
ROBBERY-PEDESTRIAN,170250024,01/25/2017,850 OAK ST @  WEST END MALL,401,West End,T,33.74057,-84.4168,
LARCENY-FROM VEHICLE,170250224,01/25/2017,691 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75934,-84.36477,
LARCENY-FROM VEHICLE,170250384,01/25/2017,2110 PEACHTREE RD NW @MICK'S - BENNETT ST,207,,C,33.81203,-84.39274,
AGG ASSAULT,170250537,01/25/2017,759 POLLARD BLVD SW ,304,Summerhill,V,33.73405,-84.39127,
BURGLARY-RESIDENCE,170250586,01/25/2017,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
AGG ASSAULT,170250758,01/25/2017,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059,
AUTO THEFT,170250772,01/25/2017,1700 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75118,-84.44265,
LARCENY-FROM VEHICLE,170250780,01/25/2017,2926 KEATS DR SW,406,Peyton Forest,I,33.74178,-84.48333,
LARCENY-NON VEHICLE,170250783,01/25/2017,4 CARLISLE WAY NE,603,Old Fourth Ward,M,33.76861,-84.38027,
LARCENY-FROM VEHICLE,170250831,01/25/2017,1005 BALDWIN ST SW,104,Ashview Heights,T,33.74647,-84.42057,
AUTO THEFT,170250853,01/25/2017,789 PONCE DE LEON AVE,602,Poncey-Highland,N,33.7735,-84.36128,
LARCENY-FROM VEHICLE,170250979,01/25/2017,1079 MARIETTA BLVD NW,106,Knight Park/Howell Station,K,33.7839,-84.4285,
