UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
ROBBERY-COMMERCIAL,163331914,11/28/2016,2636 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75277,-84.47429,
AGG ASSAULT,163331938,11/28/2016,661 UNIVERSITY AVE SW,301,Adair Park,V,33.72227,-84.40942,
AUTO THEFT,163331941,11/28/2016,180 UNIVERSITY AVE SW,304,Peoplestown,V,33.72165,-84.39336,
LARCENY-FROM VEHICLE,163331949,11/28/2016,3097 PIEDMONT RD NE,211,Peachtree Park,B,33.84034,-84.36887,
LARCENY-NON VEHICLE,163331974,11/28/2016,130 DOGWOOD DR SW,405,Harland Terrace,I,33.75086,-84.46922,
BURGLARY-RESIDENCE,163332016,11/28/2016,21 ALLEN TEMPLE CT NW,111,,I,33.75441,-84.4908,
LARCENY-FROM VEHICLE,163332050,11/28/2016,144 PEACHTREE ST SW,512,Downtown,M,33.75052,-84.39306,
LARCENY-NON VEHICLE,163332178,11/28/2016,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163332229,11/28/2016,421 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75423,-84.37373,
LARCENY-FROM VEHICLE,163332247,11/28/2016,712 MAIDEN LN NE ,601,Virginia Highland,F,33.77467,-84.36327,
LARCENY-FROM VEHICLE,163332265,11/28/2016,2345 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81906,-84.3513,
BURGLARY-NONRES,163332279,11/28/2016,2450 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82269,-84.37114,
LARCENY-FROM VEHICLE,163332326,11/28/2016,20 PINE CANYON DR SW;,411,Greenbriar,R,33.67567,-84.48684,
BURGLARY-RESIDENCE,163332349,11/28/2016,1830 FLAT SHOALS RD SE,612,East Atlanta,W,33.72923,-84.32775,
LARCENY-FROM VEHICLE,163332362,11/28/2016,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684,
LARCENY-NON VEHICLE,163332445,11/28/2016,2561 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82487,-84.36709,
LARCENY-FROM VEHICLE,163332446,11/28/2016,1440 DONALD LEE HOLLOWELL,107,Bankhead,K,33.77123,-84.43374,
AUTO THEFT,163332453,11/28/2016,406 PINECREST RD NE,209,North Buckhead,B,33.86999,-84.37384,
LARCENY-FROM VEHICLE,163332476,11/28/2016,221 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76045,-84.38556,
LARCENY-FROM VEHICLE,163332479,11/28/2016,842 N HIGHLAND AVE NE,601,Virginia Highland,F,33.7775,-84.3529,
AGG ASSAULT,163332503,11/28/2016,1352 LAKEWOOD AVE SE,305,Chosewood Park,Y,33.72102,-84.38196,
LARCENY-FROM VEHICLE,163332510,11/28/2016,1118 BLUE RIDGE AVE NE ,602,Poncey-Highland,N,33.77252,-84.35101,
LARCENY-FROM VEHICLE,163332517,11/28/2016,349 14TH ST NW,501,Home Park,E,33.78637,-84.39837,
ROBBERY-RESIDENCE,163332550,11/28/2016,1870 CAMPBELLTON RD SW,408,,R,33.70939,-84.44964,
BURGLARY-RESIDENCE,163332577,11/28/2016,1000 REUNION PL SW,412,Midwest Cascade,Q,33.72529,-84.52749,
AUTO THEFT,163332590,11/28/2016,744 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77482,-84.3529,
LARCENY-FROM VEHICLE,163332624,11/28/2016,12TH ST NE / JUNIPER ST NE,503,Midtown,E,33.78437,-84.38222,
AUTO THEFT,163332633,11/28/2016,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
ROBBERY-PEDESTRIAN,163332654,11/28/2016,505 FULTON ST SW,303,Mechanicsville,V,33.74182,-84.40329,
LARCENY-FROM VEHICLE,163332659,11/28/2016,537 ETHEL ST NW,501,Home Park,E,33.78468,-84.40483,
LARCENY-FROM VEHICLE,163332686,11/28/2016,1425 ALLEGHENY ST SW,402,West End,T,33.73528,-84.43427,
LARCENY-FROM VEHICLE,163332751,11/28/2016,1323 GLENWOOD AVE SE,612,East Atlanta,W,33.74003,-84.34414,
LARCENY-FROM VEHICLE,163332764,11/28/2016,1023 HEMPHILL AVE NW,501,Home Park,E,33.78273,-84.40462,
LARCENY-FROM VEHICLE,163338039,11/28/2016,6011 N TERMINAL BYWY,705,,,33.64216,-84.44756,
LARCENY-FROM VEHICLE,163311280,11/27/2016,3580 CAMPBELLTON RD SW,313,,P,33.6899,-84.50584,
LARCENY-FROM VEHICLE,163320076,11/27/2016,676 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77294,-84.35263,
BURGLARY-RESIDENCE,163320094,11/27/2016,3424 ELMTREE DR SW           ,406,Green Acres Valley,I,33.72962,-84.50027,
LARCENY-FROM VEHICLE,163320192,11/27/2016,60 BELL ST NE,510,Downtown,M,33.75724,-84.37952,
AGG ASSAULT,163320467,11/27/2016,639 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82329,-84.36696,
BURGLARY-NONRES,163320541,11/27/2016,1388 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.7633,-84.43337,
ROBBERY-PEDESTRIAN,163320550,11/27/2016,712 SHELTON AVE SW,301,Adair Park,V,33.73406,-84.41113,
LARCENY-FROM VEHICLE,163320609,11/27/2016,338 AUBURN AVE NE ,604,Sweet Auburn,M,33.75551,-84.3766,
AGG ASSAULT,163320619,11/27/2016,3220 TELFORD TER SW,414,Princeton Lakes,P,33.66605,-84.51488,
LARCENY-FROM VEHICLE,163320641,11/27/2016,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
AGG ASSAULT,163320646,11/27/2016,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
LARCENY-NON VEHICLE,163320652,11/27/2016,1167 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76378,-84.42565,
LARCENY-FROM VEHICLE,163320655,11/27/2016,56 FORSYTH ST NW,508,Downtown,M,33.75643,-84.39025,
BURGLARY-RESIDENCE,163320657,11/27/2016,1958 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.75989,-84.45115,
LARCENY-FROM VEHICLE,163320724,11/27/2016,165 COURTLAND ST NE ,510,Downtown,M,33.75895,-84.3834,
LARCENY-FROM VEHICLE,163320789,11/27/2016,1405 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.74032,-84.43418,
LARCENY-FROM VEHICLE,163320793,11/27/2016,97 10TH ST NW,503,Midtown,E,33.78159,-84.38894,
LARCENY-NON VEHICLE,163321008,11/27/2016,287 ELIZABETH ST NE  ,602,Inman Park,N,33.76233,-84.35772,
LARCENY-FROM VEHICLE,163321011,11/27/2016,1752 PRYOR RD SW,307,Betmar LaVilla,Y,33.70731,-84.39674,
LARCENY-NON VEHICLE,163321024,11/27/2016,386 NORTH AVE NE,603,Old Fourth Ward,M,33.77154,-84.37445,
LARCENY-FROM VEHICLE,163321033,11/27/2016,227 MITCHELL ST SW,512,Downtown,M,33.75235,-84.39507,
AUTO THEFT,163321128,11/27/2016,104 DOGWOOD DR NW,112,Collier Heights,I,33.78281,-84.49464,
LARCENY-NON VEHICLE,163321132,11/27/2016,1080 PEACHTREE ST NE,503,Midtown,E,33.78409,-84.38353,
AGG ASSAULT,163321224,11/27/2016,1140 SMITH ST SW,302,Pittsburgh,V,33.72371,-84.4006,
BURGLARY-RESIDENCE,163321270,11/27/2016,2497 EDWARDS DR NW,203,Riverside,D,33.81618,-84.47013,
LARCENY-NON VEHICLE,163321323,11/27/2016,190 11TH ST NE,503,Midtown,E,33.78311,-84.38115,
LARCENY-NON VEHICLE,163321334,11/27/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
BURGLARY-RESIDENCE,163321347,11/27/2016,1760 NORTHSIDE DR NW,205,Channing Valley,C,33.80402,-84.40791,
LARCENY-NON VEHICLE,163321358,11/27/2016,1 WALL ST SE,511,Downtown,M,33.75371,-84.39009,
LARCENY-FROM VEHICLE,163321372,11/27/2016,104 JOHN PORTMAN BLVD NW,508,Downtown,M,33.76064,-84.3909,
LARCENY-FROM VEHICLE,163321420,11/27/2016,1480 SHARON ST NW,105,Hunter Hills,K,33.75478,-84.43595,
LARCENY-FROM VEHICLE,163321473,11/27/2016,2418 BOLTON RD NW,203,Bolton,D,33.82148,-84.45604,
LARCENY-FROM VEHICLE,163321491,11/27/2016,1176 CHATTAHOOCHEE AVE NW,203,Blandtown,D,33.80058,-84.42561,
LARCENY-NON VEHICLE,163321496,11/27/2016,895 RALPH DAVID ABERNATHY BOULEVARD SW,401,West End,T,33.7398,-84.41751,
LARCENY-FROM VEHICLE,163321614,11/27/2016,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-FROM VEHICLE,163321681,11/27/2016,338 CHEROKEE AVE SE,605,Grant Park,W,33.74572,-84.37328,
AUTO THEFT,163321754,11/27/2016,888 RALPH D ABERNATHY BLVD SW,401,West End,T,33.738,-84.41691,
LARCENY-FROM VEHICLE,163321805,11/27/2016,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583,
LARCENY-FROM VEHICLE,163321813,11/27/2016,3232 DONALD LEE HOLLOWELL PKWY NW,111,Adamsville,H,33.76497,-84.49385,
ROBBERY-PEDESTRIAN,163321838,11/27/2016,600 MARTIN ST SE,304,Summerhill,V,33.73817,-84.38376,
LARCENY-FROM VEHICLE,163322054,11/27/2016,392 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.7654,-84.39201,
LARCENY-FROM VEHICLE,163322070,11/27/2016,98 CONE ST NW,508,Downtown,M,33.75746,-84.3911,
LARCENY-FROM VEHICLE,163322074,11/27/2016,438 8TH ST NE,503,Midtown,E,33.77956,-84.37297,
LARCENY-FROM VEHICLE,163322192,11/27/2016,1193 COLLIER RD NW,204,,C,33.81172,-84.4245,
LARCENY-FROM VEHICLE,163322269,11/27/2016,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
AGG ASSAULT,163322288,11/27/2016,1813 NEWMAN PL NW,110,Grove Park,J,33.78004,-84.44767,
BURGLARY-RESIDENCE,163322379,11/27/2016,164 DOLLAR MILL RD SW,407,Wilson Mill Meadows,H,33.7501,-84.52795,
LARCENY-FROM VEHICLE,163322394,11/27/2016,38 THE PRADO NE,502,Ansley Park,E,33.79131,-84.37593,
LARCENY-FROM VEHICLE,163322405,11/27/2016,76 4TH ST NW,505,Midtown,E,33.77487,-84.38975,
LARCENY-NON VEHICLE,163322412,11/27/2016,185 MONTAG CIR NE,602,Inman Park,N,33.76013,-84.36218,
LARCENY-FROM VEHICLE,163322422,11/27/2016,1985 HOWELL MILL RD NW,205,Channing Valley,C,33.80888,-84.41259,
AGG ASSAULT,163322465,11/27/2016,1324 OAKLAND DR,401,Oakland City,S,33.71889,-84.42723,
AGG ASSAULT,163322472,11/27/2016,3657 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322,
LARCENY-NON VEHICLE,163322478,11/27/2016,2075 ALISON CT SW,410,Campbellton Road,R,33.70105,-84.45656,
LARCENY-FROM VEHICLE,163322492,11/27/2016,860 WOODROW ST SW,301,Oakland City,S,33.72385,-84.41653,
LARCENY-FROM VEHICLE,163322527,11/27/2016,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414,
AGG ASSAULT,163322567,11/27/2016,2612 STEELE AVE,311,Browns Mill Park,Z,33.68111,-84.39373,
LARCENY-NON VEHICLE,163300094,11/27/2016,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,163310629,11/27/2016,720 DONALD LEE HOLLOWELL PKWY,103,English Avenue,L,33.77276,-84.41089,
BURGLARY-RESIDENCE,163311363,11/27/2016,1670 N. PELHAM RD.,213,Morningside/Lenox Park,F,33.79997,-84.36109,
LARCENY-FROM VEHICLE,163311397,11/26/2016,210 PEACHTREE ST NW,508,Downtown,M,33.75943,-84.38837,
LARCENY-FROM VEHICLE,163311441,11/26/2016,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996,
LARCENY-NON VEHICLE,163311474,11/26/2016,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
LARCENY-FROM VEHICLE,163311475,11/26/2016,229 WALKER ST SW,507,Castleberry Hill,M,33.74851,-84.40281,
ROBBERY-PEDESTRIAN,163311485,11/26/2016,3350 MOUNT GILEAD RD SW,409,Southwest,R,33.69757,-84.49871,
LARCENY-FROM VEHICLE,163311490,11/26/2016,441 16TH ST NW @IKEA,501,Atlantic Station,E,33.78874,-84.40468,
LARCENY-FROM VEHICLE,163311535,11/26/2016,459 WOODWARD AVE SE,605,Grant Park,W,33.74524,-84.37245,
LARCENY-FROM VEHICLE,163311557,11/26/2016,10TH ST NE / CHARLES ALLEN DR NE,502,Midtown,E,33.78177,-84.37279,
LARCENY-NON VEHICLE,163311559,11/26/2016,1801 HOWELL MILL RD,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,163311577,11/26/2016,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544,
AUTO THEFT,163311585,11/26/2016,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
LARCENY-NON VEHICLE,163311589,11/26/2016,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
LARCENY-FROM VEHICLE,163311596,11/26/2016,458 SEMINOLE AVE NE,602,Inman Park,N,33.76647,-84.35018,
LARCENY-FROM VEHICLE,163311599,11/26/2016,3330 PIEDMONT RD NE @KROGER - PIEDMONT,208,Buckhead Forest,B,33.84564,-84.37462,
LARCENY-NON VEHICLE,163311631,11/26/2016,3850 JONESBORO RD SE (CASH AMERICA),313,South River Gardens,Z,33.65088,-84.36362,
BURGLARY-RESIDENCE,163311646,11/26/2016,1090 HARDEE ST NE,606,Reynoldstown,N,33.75558,-84.35209,
LARCENY-FROM VEHICLE,163311653,11/26/2016,2405 FAIRBURN RD SW @BEN HILL PARK,413,,P,33.6889,-84.51291,
AUTO THEFT,163311676,11/26/2016,134 W LAKE AVE SW,104,Mozley Park,K,33.75125,-84.44402,
AUTO THEFT,163311677,11/26/2016,3 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.75488,-84.41744,
AUTO THEFT,163311678,11/26/2016,292 HUNNICUTT ST NW,504,Downtown,M,33.76655,-84.39588,
LARCENY-FROM VEHICLE,163311707,11/26/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-NON VEHICLE,163311762,11/26/2016,35 MELDON AVE SE,305,South Atlanta,Y,33.71141,-84.38447,
AUTO THEFT,163311805,11/26/2016,286 HENDRIX AVE SW,303,Mechanicsville,V,33.73217,-84.39743,
LARCENY-FROM VEHICLE,163311827,11/26/2016,775 LAKE AVE NE,602,Inman Park,N,33.75803,-84.36219,
LARCENY-NON VEHICLE,163311840,11/26/2016,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645,
LARCENY-FROM VEHICLE,163311899,11/26/2016,250 WILLIAMS ST NW,508,Downtown,M,33.76171,-84.39131,
LARCENY-FROM VEHICLE,163311921,11/26/2016,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75599,-84.36628,
LARCENY-NON VEHICLE,163311932,11/26/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,163311943,11/26/2016,CAMPBELLTON RD SW / I-285 SB EXPY SW,413,,P,33.69012,-84.5002,
LARCENY-FROM VEHICLE,163311973,11/26/2016,101 CENTENNIAL OLYMPIC PARK DR,507,Castleberry Hill,M,33.75172,-84.39979,
LARCENY-NON VEHICLE,163311974,11/26/2016,676 MERCER ST,605,Grant Park,W,33.73581,-84.36528,
LARCENY-FROM VEHICLE,163312019,11/26/2016,712 MAIDEN LN NE ,601,Virginia Highland,F,33.77467,-84.36327,
AUTO THEFT,163312105,11/26/2016,288 MILLS ST NW,504,Downtown,M,33.76516,-84.39666,
LARCENY-FROM VEHICLE,163312115,11/26/2016,HUNNICUTT ST NW / LUCKIE ST NW,504,Downtown,M,33.76665,-84.39611,
AUTO THEFT,163312116,11/26/2016,658 CASCADE AVE SW,402,West End,T,33.73738,-84.43552,
LARCENY-FROM VEHICLE,163312171,11/26/2016,644 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.77237,-84.41784,
ROBBERY-PEDESTRIAN,163312182,11/26/2016,2650 DONALD LEE HOLLOWELL PKWY,109,Center Hill,I,33.77477,-84.47366,
LARCENY-FROM VEHICLE,163312188,11/26/2016,1075 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295,
BURGLARY-RESIDENCE,163312260,11/26/2016,1037 FAITH AVE SE,606,Ormewood Park,W,33.74267,-84.35354,
LARCENY-NON VEHICLE,163312279,11/26/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,163312329,11/26/2016,820 RALPH MCGILL BLVD NE @TWO URBAN LICKS,602,Poncey-Highland,N,33.7688,-84.36149,
LARCENY-FROM VEHICLE,163312338,11/26/2016,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
AUTO THEFT,163312357,11/26/2016,1881 MRYTLE DR,410,Campbellton Road,R,33.70378,-84.4551,
LARCENY-NON VEHICLE,163312375,11/26/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
ROBBERY-COMMERCIAL,163312429,11/26/2016,1175 MORELAND AVE SE,607,Woodland Hills,W,33.72241,-84.34972,
ROBBERY-PEDESTRIAN,163312455,11/26/2016,2788 DEFOORS FERRY RD NW,201,,C,33.82098,-84.44692,
LARCENY-NON VEHICLE,163312511,11/26/2016,676 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76142,-84.36492,
AUTO THEFT,163312534,11/26/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
BURGLARY-RESIDENCE,163312537,11/26/2016,1881 MYRTLE DR SW,410,Campbellton Road,R,33.70378,-84.4551,
AGG ASSAULT,163312542,11/26/2016,357 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75286,-84.37429,
AGG ASSAULT,163312562,11/26/2016,4785 GUILFORD FORREST DR SW,412,Midwest Cascade,Q,33.72611,-84.54661,
ROBBERY-COMMERCIAL,163312639,11/26/2016,264 19TH ST NW,501,Atlantic Station,E,33.79321,-84.39692,
LARCENY-NON VEHICLE,163310657,11/26/2016,1011 CAMILLA ST SW,104,Ashview Heights,T,33.75062,-84.42095,
LARCENY-FROM VEHICLE,163310693,11/26/2016,23 LARKIN PL SW,507,Castleberry Hill,M,33.74728,-84.40426,
LARCENY-NON VEHICLE,163310788,11/26/2016,1765 MONROE DR NE,213,Piedmont Heights,F,33.80297,-84.37274,
LARCENY-FROM VEHICLE,163310804,11/26/2016,333 NELSON ST SW,507,Castleberry Hill,M,33.75156,-84.39887,
AGG ASSAULT,163310812,11/26/2016,200 CENTRAL AVE SW @GOVERNMENT PARKING D,512,Downtown,M,33.74922,-84.39087,
LARCENY-FROM VEHICLE,163310816,11/26/2016,190 MARIETTA ST NW ,507,Downtown,M,33.75757,-84.39487,
LARCENY-FROM VEHICLE,163310824,11/26/2016,1301 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76362,-84.43041,
LARCENY-FROM VEHICLE,163310839,11/26/2016,1790 BOND DR SW,307,Betmar LaVilla,Y,33.70748,-84.40185,
LARCENY-FROM VEHICLE,163310875,11/26/2016,100 LUCKIE ST NW ,508,Downtown,M,33.7573,-84.38992,
LARCENY-FROM VEHICLE,163310898,11/26/2016,3849 N CAMP CREEK PKWY SW,414,Deerwood,P,33.67566,-84.51415,
LARCENY-NON VEHICLE,163310931,11/26/2016,2160 HILLS AVE NW,204,Underwood Hills,D,33.81542,-84.43225,
LARCENY-FROM VEHICLE,163310953,11/26/2016,1752 PRYOR RD SW,307,Betmar LaVilla,Y,33.70731,-84.39674,
LARCENY-FROM VEHICLE,163310988,11/26/2016,1646 W LAKE CT NW,105,West Lake,J,33.75901,-84.44253,
AUTO THEFT,163311027,11/26/2016,503 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.68857,-84.37245,
LARCENY-FROM VEHICLE,163311031,11/26/2016,731 MORELAND AVE SE,607,Ormewood Park,W,33.73461,-84.34968,
LARCENY-FROM VEHICLE,163311049,11/26/2016,300 BIGGERS ST SE,605,Grant Park,W,33.7482,-84.3765,
LARCENY-FROM VEHICLE,163311095,11/26/2016,2842 GLENLOCKE CIR NW,113,Monroe Heights,G,33.79635,-84.48429,
LARCENY-FROM VEHICLE,163311106,11/26/2016,126 POPLAR ST NW,508,Downtown,M,33.75781,-84.39129,
LARCENY-FROM VEHICLE,163311190,11/26/2016,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875,
AGG ASSAULT,163301910,11/26/2016,365 NORTH AVE NE,603,Old Fourth Ward,M,33.77111,-84.37548,
LARCENY-FROM VEHICLE,163302085,11/26/2016,512 RHODES ST NW,102,Vine City,L,33.75676,-84.40421,
LARCENY-FROM VEHICLE,163310012,11/26/2016,44 3RD ST NE,505,Midtown,E,33.7739,-84.38717,
LARCENY-FROM VEHICLE,163310065,11/26/2016,I-20 WB EXPY SE / BOULEVARD SE,605,Grant Park,W,33.74343,-84.36813,
LARCENY-FROM VEHICLE,163310108,11/26/2016,23 LINDEN AVE NW,509,Downtown,M,33.77023,-84.38815,
BURGLARY-RESIDENCE,163310187,11/26/2016,721 COOPER ST SW,303,Mechanicsville,V,33.73519,-84.39744,
ROBBERY-PEDESTRIAN,163310284,11/26/2016,3620 CAMPBELLTON RD SW,413,,P,33.68923,-84.50722,
ROBBERY-PEDESTRIAN,163310321,11/26/2016,448 RALPH D ABERNATHY,303,Mechanicsville,V,33.73642,-84.40248,
AGG ASSAULT,163310326,11/26/2016,336 EUGENIA ST SW,303,Mechanicsville,V,33.74283,-84.39886,
LARCENY-FROM VEHICLE,163310337,11/26/2016,60 BELL ST ,510,Downtown,M,33.75653,-84.37952,
BURGLARY-RESIDENCE,163310382,11/26/2016,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138,
BURGLARY-NONRES,163310446,11/26/2016,2451 PEACHTREE RD NE,211,Peachtree Hills,B,33.8212,-84.38754,
LARCENY-NON VEHICLE,163310509,11/26/2016,210 PEACHTREE ST NW @WESTIN HOTEL,508,Downtown,M,33.75943,-84.38837,
BURGLARY-NONRES,163310531,11/26/2016,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77352,-84.36667,
LARCENY-FROM VEHICLE,163310577,11/26/2016,3177 PEACHTREE RD NE,206,Buckhead Village,B,33.841,-84.37551,
BURGLARY-RESIDENCE,163311285,11/26/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
AUTO THEFT,163291706,11/25/2016,628 PROVIDENCE PL SW,407,Mays,H,33.74294,-84.50506,
LARCENY-FROM VEHICLE,163300054,11/25/2016,130 MAYSON AVE NE,609,Edgewood,O,33.75711,-84.33871,
AGG ASSAULT,163302095,11/25/2016,1164 ALTA AVE NE,602,Inman Park,N,33.76084,-84.34997,
LARCENY-FROM VEHICLE,163302112,11/25/2016,794 JUNIPER ST NE,505,Midtown,E,33.7762,-84.38319,
LARCENY-FROM VEHICLE,163302133,11/25/2016,1057 WASHITA AVE NE,602,Inman Park,N,33.76376,-84.3533,
LARCENY-FROM VEHICLE,163302159,11/25/2016,140 PEACHTREE ST SW,512,Downtown,M,33.75064,-84.39313,
ROBBERY-PEDESTRIAN,163302224,11/25/2016,120 JACKSON ST NE ,604,Sweet Auburn,M,33.75742,-84.37444,
AUTO THEFT,163302001,11/25/2016,790 GLENWOOD AVE SE,605,Grant Park,W,33.74045,-84.36087,
LARCENY-FROM VEHICLE,163302015,11/25/2016,1001 NORTHSIDE DR NW,501,Home Park,E,33.7819,-84.40707,
AUTO THEFT,163302020,11/25/2016,2425 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82131,-84.36736,
AGG ASSAULT,163300242,11/25/2016,904 CONFEDERATE AVE SE,607,Grant Park,W,33.72959,-84.3644,
AUTO THEFT,163300257,11/25/2016,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-FROM VEHICLE,163300288,11/25/2016,440 MCAFEE ST NW,504,Downtown,M,33.76533,-84.39458,
ROBBERY-PEDESTRIAN,163300363,11/25/2016,1056 LAWTON AVE SW,402,Oakland City,S,33.72616,-84.42258,
BURGLARY-RESIDENCE,163300442,11/25/2016,485 OAKDALE RD NE,608,Candler Park,N,33.76749,-84.34159,
BURGLARY-RESIDENCE,163300499,11/25/2016,2059 HOWELL MILL RD NW,205,Springlake,C,33.81138,-84.41288,
AUTO THEFT,163300558,11/25/2016,490 CAIRO ST NW,106,Bankhead,K,33.76806,-84.41972,
LARCENY-FROM VEHICLE,163300662,11/25/2016,543 CHEROKEE AVE SE,605,Grant Park,W,33.73985,-84.37391,
BURGLARY-RESIDENCE,163300686,11/25/2016,3104 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.7662,-84.3784,
BURGLARY-RESIDENCE,163300713,11/25/2016,2033 SPRINGLAKE DR NW,205,Springlake,C,33.81063,-84.4104,
AUTO THEFT,163300718,11/25/2016,2239 POLAR ROCK AVE SW,310,Polar Rock,Z,33.69331,-84.39625,
LARCENY-NON VEHICLE,163300814,11/25/2016,1073 PIEDMONT AVE NE @PIEDMONT PARK,502,Midtown,E,33.78381,-84.37904,
LARCENY-FROM VEHICLE,163300866,11/25/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-RESIDENCE,163300870,11/25/2016,736 COMMODORE DR NW,109,Center Hill,J,33.77226,-84.45928,
LARCENY-NON VEHICLE,163300927,11/25/2016,590 CASCADE AVE SW ,402,West End,T,33.73812,-84.43276,
LARCENY-FROM VEHICLE,163300961,11/25/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
AUTO THEFT,163300992,11/25/2016,3440 BOULDER PARK DR SW,407,Mays,H,33.75004,-84.50063,
LARCENY-FROM VEHICLE,163301014,11/25/2016,1095 W CONWAY DR NW,202,Mt. Paran/Northside,A,33.8653,-84.42262,
LARCENY-NON VEHICLE,163301016,11/25/2016,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
LARCENY-NON VEHICLE,163301053,11/25/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,163301074,11/25/2016,117 BROMACK DR SE,310,Browns Mill Park,Z,33.68876,-84.38671,
LARCENY-NON VEHICLE,163301077,11/25/2016,2841 GREENBRIAR PKWY SW @ BURLINGTON,411,Greenbriar,R,33.68677,-84.49773,
AUTO THEFT,163301086,11/25/2016,1005 LEE ST SW,402,Oakland City,S,33.72724,-84.41795,
LARCENY-NON VEHICLE,163301133,11/25/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163301153,11/25/2016,3300 PEACHTREE RD NE,208,North Buckhead,B,33.84496,-84.36936,
AGG ASSAULT,163301166,11/25/2016,2153 FORREST PARK RD SE,308,Norwood Manor,Z,33.69555,-84.3605,
LARCENY-FROM VEHICLE,163301241,11/25/2016,195 MILLS ST NW,504,Downtown,M,33.76541,-84.39373,
ROBBERY-PEDESTRIAN,163301250,11/25/2016,62 HARWELL RD NW,111,,I,33.7538,-84.493,
